# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
646635	5018615	-21896.41871	8527.806641	2750
646635	5038615	-21009.5577	7768.591797	2750
646635	5058615	-20915.81525	8802.300781	2950
646635	5078615	-22668.61139	11239.8125	2950
646635	5098615	-23847.15643	16741.97461	2950
646635	5118615	-21939.36987	24993.74805	2950
646635	5138615	-22127.21936	29079.48047	2950
646635	5158615	-22070.25562	30027.23047	2950
646635	5178615	-23124.50977	27763.64844	2950
646635	5198615	-26920.94531	21505.94727	2950
646635	5218615	-27489.42114	18012.33789	2950
646635	5238615	-26134.45203	15951.70508	2950
646635	5258615	-24325.14368	14311.16211	2950
646635	5278615	-22662.18139	12823.66406	2950
646635	5298615	-19977.59571	13036.88672	2950
646635	5318615	-19340.15033	12227.21289	2950
646635	5338615	-19802.93286	10693.99414	2800
646635	5358615	-19813.39315	9569.011719	2800
646635	5378615	-19823.76377	8810.589844	2800
646635	5398615	-19264.39811	9135.505859	2800
646635	5418615	-17476.87653	10878.91211	2800
646635	5438615	-16090.24155	12290.16211	2800
646635	5458615	-15522.62396	12952.94043	2800
646635	5478615	-14864.92178	14003.33398	2800
646635	5498615	-14013.11658	15323.44531	2800
666635	4898615	-26171.14703	6766.992188	3040
666635	4918615	-24691.50571	16201.64453	3040
666635	4938615	-26404.52474	15766.28906	3040
666635	4958615	-26593.55275	12557.64063	3040
666635	4978615	-23040.44173	11800.75391	2750
666635	4998615	-23450.32605	7802.716797	2750
666635	5018615	-21944.67417	6588.708984	2750
666635	5038615	-20697.05422	6363.375	2750
666635	5058615	-20289.2904	7407.734375	2750
666635	5078615	-21643.40882	9517.759766	2950
666635	5098615	-23315.0359	15389.97852	2950
666635	5118615	-23640.323	21137.0293	2950
666635	5138615	-23234.03833	25753.73633	2950
666635	5158615	-23059.05103	27917.04492	2950
666635	5178615	-25275.90954	25124.2207	2950
666635	5198615	-27714.49658	20713.88477	2950
666635	5218615	-26977.56738	18951.39453	2950
666635	5238615	-25745.0575	17282.82617	2950
666635	5258615	-23971.47913	15715.69336	2950
666635	5278615	-23022.94031	13359.83008	2950
666635	5298615	-20283.41034	13345.7793	2950
666635	5318615	-18797.5553	13108.25977	2950
666635	5338615	-19465.27038	11426.69531	2800
666635	5358615	-19659.0773	10278.18359	2800
666635	5378615	-19800.40973	9366.003906	2800
666635	5398615	-19310.18559	9463.388672	2800
666635	5418615	-18092.04501	10542.85352	2800
666635	5438615	-17001.54413	11537.13086	2800
666635	5458615	-16259.40192	12203.10156	2800
666635	5478615	-15619.99875	13132.29199	2800
666635	5498615	-14825.49671	14370.3457	2800
686635	4898615	-24331.60474	12977.67578	3040
686635	4918615	-25624.63631	17032.55273	3040
686635	4938615	-26329.2905	15533.37109	3040
686635	4958615	-26335.80192	12042.88477	3040
686635	4978615	-22856.0902	11336.20117	3040
686635	4998615	-23386.23296	5774.746094	2750
686635	5018615	-21956.1082	4577.1875	2750
686635	5038615	-20743.20074	4861.916016	2750
686635	5058615	-20343.14334	6472.423828	2750
686635	5078615	-20652.65369	10083.7207	2950
686635	5098615	-22394.57703	16233.82422	2950
686635	5118615	-23448.48035	19840.06836	2950
686635	5138615	-23265.48547	23096.33984	2950
686635	5158615	-22805.12256	26139.19141	2950
686635	5178615	-24596.9773	25186.83984	2950
686635	5198615	-26653.84693	21530.98633	2950
686635	5218615	-27233.52539	18415.89063	2950
686635	5238615	-26698.22326	16579.11914	2950
686635	5258615	-24560.52233	15761.91992	2950
686635	5278615	-22457.00549	14662.03906	2950
686635	5298615	-19403.4646	15045.06445	2950
686635	5318615	-18933.18201	13615.29688	2950
686635	5338615	-20017.51284	11238.81055	2800
686635	5358615	-20094.45035	10316.23438	2800
686635	5378615	-20017.34909	9768.658203	2800
686635	5398615	-19440.45932	9887.484375	2800
686635	5418615	-18425.47284	10527.5918	2800
686635	5438615	-17499.24332	11154.37305	2800
686635	5458615	-16833.94504	11694.47852	2800
686635	5478615	-16388.40313	12378.88477	2800
686635	5498615	-15866.7056	13305.85938	2800
706635	4898615	-25542.0661	16643.31445	3040
706635	4918615	-25990.61258	17148.04883	3040
706635	4938615	-26092.05661	14967.34375	3040
706635	4958615	-26257.69269	11375.04297	3040
706635	4978615	-22852.05717	10625.14844	3040
706635	4998615	-22525.40356	6045.269531	2750
706635	5018615	-21450.96258	4036.576172	2750
706635	5038615	-20673.38392	3973.40625	2750
706635	5058615	-20927.54077	5474.748047	2750
706635	5078615	-21466.11786	10005.55859	2750
706635	5098615	-21852.79901	16921.33594	2950
706635	5118615	-22480.65272	19371.50195	2950
706635	5138615	-21991.9967	22179.38281	2950
706635	5158615	-20836.61341	27024.15234	2950
706635	5178615	-21147.45423	28819.41797	2950
706635	5198615	-25170.53381	22734.70898	2950
706635	5218615	-28081.29541	16489.12695	2950
706635	5238615	-27670.00513	15110.11719	2950
706635	5258615	-25335.4624	15037.01563	2950
706635	5278615	-22123.70246	15357.72461	2950
706635	5298615	-19383.51361	15696.31445	2800
706635	5318615	-19563.75977	13685.47461	2800
706635	5338615	-20035.64786	11613.65234	2800
706635	5358615	-20135.24851	10582.97852	2800
706635	5378615	-20337.24426	9822.912109	2800
706635	5398615	-19655.47317	10139.27734	2800
706635	5418615	-18718.39844	10601.46875	2800
706635	5438615	-17879.81842	11065.69531	2800
706635	5458615	-17194.99692	11682.10352	2800
706635	5478615	-16746.17047	12360.02539	2800
706635	5498615	-16600.43909	12819.64648	2800
726635	4898615	-25698.50732	18528.70898	3040
726635	4918615	-25747.60697	16595.21875	3040
726635	4938615	-26085.77927	13913.04688	3040
726635	4958615	-26303.57704	10739.79102	3040
726635	4978615	-22854.50835	10146.24805	3040
726635	4998615	-22051.81573	6366.238281	2750
726635	5018615	-21373.57371	3710.777344	2750
726635	5038615	-20724.08196	3111.191406	2750
726635	5058615	-20803.42131	4178.169922	2750
726635	5078615	-21516.61169	7642.175781	2750
726635	5098615	-22571.98865	11948.54492	2950
726635	5118615	-22732.76868	15774.60156	2950
726635	5138615	-22521.93067	20653.73633	2950
726635	5158615	-19500.56299	29948.80469	2950
726635	5178615	-20088.95081	31299.37109	2950
726635	5198615	-24490.71876	23240.70898	2950
726635	5218615	-28279.25854	15332.90625	2950
726635	5238615	-27827.74915	14439.41992	2950
726635	5258615	-25541.73718	14866.49609	2800
726635	5278615	-22889.21375	14807.74219	2800
726635	5298615	-20440.11011	14798.77734	2800
726635	5318615	-20063.52033	13421.26563	2800
726635	5338615	-20393.59185	11658.125	2800
726635	5358615	-20654.3421	10176.19922	2800
726635	5378615	-20772.40353	9277.359375	2800
726635	5398615	-19965.05768	9807.203125	2800
726635	5418615	-19001.33887	10693.44141	2800
726635	5438615	-18154.80481	11503.98828	2800
726635	5458615	-17403.89898	12197.38477	2800
726635	5478615	-16954.63052	12766.45703	2800
726635	5498615	-16998.6897	12866.29688	2800
746635	4898615	-25607.95169	18316.80664	3040
746635	4918615	-25661.50352	15853.45508	3040
746635	4938615	-26164.62506	13116.9082	3040
746635	4958615	-26358.28934	10038.48242	3040
746635	4978615	-22949.20863	9767.873047	3040
746635	4998615	-22541.48098	5946.191406	2750
746635	5018615	-21988.10229	3353.398438	2750
746635	5038615	-20739.87397	3078.332031	2750
746635	5058615	-20516.23353	3966.398438	2750
746635	5078615	-20933.65544	6240.541016	2750
746635	5098615	-22103.98065	9260.814453	2750
746635	5118615	-23925.07081	11968.66602	2950
746635	5138615	-22014.75659	20039.125	2950
746635	5158615	-20701.93994	28385.4668	2950
746635	5178615	-21099.0448	29630.85938	2950
746635	5198615	-23855.59839	23243.40625	2950
746635	5218615	-26625.93774	16775.26953	2950
746635	5238615	-26724.29181	15696.69141	2800
746635	5258615	-25080.78394	15609.78906	2800
746635	5278615	-22732.80982	15324.24414	2800
746635	5298615	-20334.1018	15288.14844	2800
746635	5318615	-20005.54364	13877.83203	2800
746635	5338615	-20613.53958	11849.34766	2800
746635	5358615	-20394.62951	10713.87305	2800
746635	5378615	-20377.42893	9856.123047	2800
746635	5398615	-19825.72211	10200.36328	2800
746635	5418615	-19259.35446	11075.51172	2800
746635	5438615	-18576.42752	12080.95508	2800
746635	5458615	-17935.36524	12829.79883	2800
746635	5478615	-17380.8334	13295.35352	2800
746635	5498615	-17092.0639	13455.07422	2800
766635	4898615	-25488.0792	16847.07422	3040
766635	4918615	-25830.40761	15068.56641	3040
766635	4938615	-26204.24177	12532.23633	3040
766635	4958615	-23356.72013	12410.33594	3040
766635	4978615	-23048.7184	9377.650391	3040
766635	4998615	-22875.84041	5730.154297	2750
766635	5018615	-22380.05101	3856.453125	2750
766635	5038615	-21278.12714	3568.890625	2750
766635	5058615	-21415.41836	3479.271484	2750
766635	5078615	-21977.3575	4432.835938	2750
766635	5098615	-24632.17386	5018.115234	2750
766635	5118615	-22889.81665	10572.66211	2950
766635	5138615	-21747.09461	17090.0293	2950
766635	5158615	-20555.21729	23775.70313	2950
766635	5178615	-20808.83472	25726.70508	2950
766635	5198615	-23559.09058	22033.39453	2950
766635	5218615	-25395.61646	18727.56055	2950
766635	5238615	-25893.67377	17526.44727	2800
766635	5258615	-24844.96302	16566.30273	2800
766635	5278615	-23080.15955	15519.90234	2800
766635	5298615	-20927.56018	15309.11133	2800
766635	5318615	-19780.52636	14763.74805	2800
766635	5338615	-20130.53012	12870.35742	2800
766635	5358615	-19929.8049	11972.45313	2800
766635	5378615	-19933.11297	11465.5918	2800
766635	5398615	-19981.75471	11452.0625	2800
766635	5418615	-19858.349	11772.99023	2800
766635	5438615	-19446.57165	12399.80078	2800
766635	5458615	-18940.53975	13136.26367	2800
766635	5478615	-18322.4199	13598.70117	2800
766635	5498615	-17293.38117	14276.08398	2800
786635	4898615	-25361.52303	16084.54492	3040
786635	4918615	-25983.62461	14225.13867	3040
786635	4938615	-26205.87233	11723.15625	3040
786635	4958615	-23297.00364	11690.81836	3040
786635	4978615	-23190.20069	8871.982422	3040
786635	4998615	-22937.83059	6622.412109	2750
786635	5018615	-22318.88297	5388.699219	2750
786635	5038615	-21736.41404	4949.472656	2750
786635	5058615	-22075.87009	4437.884766	2750
786635	5078615	-22520.01768	4388.970703	2750
786635	5098615	-23931.90686	4479.935547	2750
786635	5118615	-22849.04923	8454.189453	2750
786635	5138615	-21633.32507	14173.12695	2950
786635	5158615	-19655.04493	20659.75	2950
786635	5178615	-20089.72607	22958.62109	2950
786635	5198615	-24343.09131	20009.35352	2950
786635	5218615	-26123.30665	18793.62695	2800
786635	5238615	-26086.56897	18319.94531	2800
786635	5258615	-25003.55298	17037.2832	2800
786635	5278615	-23695.8191	15294.16797	2800
786635	5298615	-21458.17542	15203.1875	2800
786635	5318615	-20145.81744	14893.03125	2800
786635	5338615	-20333.5167	13122.25977	2800
786635	5358615	-20005.66595	12416.01367	2800
786635	5378615	-20024.30173	12284.86719	2800
786635	5398615	-20273.00623	12443.5625	2800
786635	5418615	-20886.58014	11840.93945	2800
786635	5438615	-21013.4281	11729.75781	2800
786635	5458615	-20593.17184	12499.18359	2800
786635	5478615	-21157.76892	12037.53906	2800
786635	5498615	-22496.09268	10362.22266	2800
806635	4898615	-25279.31785	15594.84766	3040
806635	4918615	-26018.78083	13397.43945	3040
806635	4938615	-26269.60098	10502.95117	3040
806635	4958615	-23322.83696	10527.95313	3040
806635	4978615	-23188.34122	8221.554688	3040
806635	4998615	-22705.79228	7309.630859	2750
806635	5018615	-21985.11796	7053.125	2750
806635	5038615	-22246.87342	6308.837891	2750
806635	5058615	-22634.19919	6275.310547	2750
806635	5078615	-23032.67152	5508.316406	2750
806635	5098615	-23965.78328	4863.611328	2750
806635	5118615	-23449.6933	8190.253906	2750
806635	5138615	-22669.72882	13254.13281	2950
806635	5158615	-21028.19193	19266.94336	2950
806635	5178615	-21614.02967	21022.03516	2950
806635	5198615	-25204.57898	19101.25195	2950
806635	5218615	-26375.34265	19193.29688	2800
806635	5238615	-26185.88122	18650.40625	2800
806635	5258615	-25045.31824	17185.45117	2800
806635	5278615	-23859.81129	15400.4375	2800
806635	5298615	-21954.10541	15118.37891	2800
806635	5318615	-20629.55639	15008.13477	2800
806635	5338615	-20368.06174	13579.25	2800
806635	5358615	-20070.75461	12365.3125	2800
806635	5378615	-20251.89664	11850.7168	2800
806635	5398615	-20950.79306	11609.29688	2800
806635	5418615	-22172.2832	10724.82617	2800
806635	5438615	-23439.29831	9889.298828	2800
806635	5458615	-23150.8833	10872.39258	2800
806635	5478615	-24365.362	10167.03516	2800
806635	5498615	-26569.98682	7716.261719	2800
826635	4898615	-25328.88437	15324.75391	3040
826635	4918615	-26078.23397	12761.8457	3040
826635	4938615	-23379.36865	12401.03906	3040
826635	4958615	-23328.39148	9404.105469	3040
826635	4978615	-23173.21169	7479.355469	3040
826635	4998615	-22692.52068	7437.408203	3040
826635	5018615	-22252.18927	7914.617188	2750
826635	5038615	-23017.64281	6790.357422	2750
826635	5058615	-23590.85739	7491.050781	2750
826635	5078615	-24016.62578	7164.529297	2750
826635	5098615	-24111.29138	7048.175781	2750
826635	5118615	-23999.24867	9330.017578	2750
826635	5138615	-23528.28088	13449.24219	2950
826635	5158615	-22147.23292	19013.21094	2950
826635	5178615	-21968.49726	21277.23633	2950
826635	5198615	-24557.0968	20175.18555	2800
826635	5218615	-25879.25611	20183.91211	2800
826635	5238615	-25712.05689	19402.72852	2800
826635	5258615	-24774.01704	17740.45117	2800
826635	5278615	-23738.50714	16054.05859	2800
826635	5298615	-22028.59308	15844.60938	2800
826635	5318615	-21004.69428	15606.56836	2800
826635	5338615	-20470.06586	14440.21094	2800
826635	5358615	-20179.4538	12919.43359	2800
826635	5378615	-20340.00745	12158.14648	2800
826635	5398615	-21230.53577	11564.26367	2800
826635	5418615	-23202.70716	10161.33594	2800
826635	5438615	-25480.39642	8663.970703	2800
826635	5458615	-24082.55323	10964.99609	2800
826635	5478615	-23560.08569	12092.47266	2800
826635	5498615	-24907.46128	10470.99414	2800
846635	4898615	-25487.02087	15194.78516	3040
846635	4918615	-26211.46632	12409.8125	3040
846635	4938615	-23496.77542	11879.73828	3040
846635	4958615	-23295.566	8799.583984	3040
846635	4978615	-23042.36791	6911.748047	3040
846635	4998615	-22703.08688	7044.763672	3040
846635	5018615	-22303.29203	8517.576172	3040
846635	5038615	-23098.1233	8413.253906	2750
846635	5058615	-24699.32638	8175.080078	2750
846635	5078615	-25199.58514	9017.666016	2750
846635	5098615	-24146.7085	10909.38672	2750
846635	5118615	-24256.93036	11075.41406	2750
846635	5138615	-23419.6117	13371.39453	2950
846635	5158615	-21766.1261	17627.41211	2950
846635	5178615	-20808.27832	21624.77148	2950
846635	5198615	-23121.90162	21663.09375	2800
846635	5218615	-25764.93737	20519.08594	2800
846635	5238615	-26037.95373	19605.71289	2800
846635	5258615	-24549.35278	18758.41992	2800
846635	5278615	-23307.8003	17553.27734	2800
846635	5298615	-22085.00543	17007.02148	2800
846635	5318615	-21246.34525	16701.72461	2800
846635	5338615	-20613.60068	15937.62695	2800
846635	5358615	-20278.72144	15121.61523	2800
846635	5378615	-20383.70208	14441.70703	2800
846635	5398615	-21202.30221	13587.57617	2800
846635	5418615	-23227.29627	11730.26953	2800
846635	5438615	-25583.5484	9895.513672	2800
846635	5458615	-23468.13468	12638.88477	2800
846635	5478615	-22563.68417	13587.97461	2800
846635	5498615	-22628.89603	13024.17383	2800
866635	4898615	-25683.31214	14494.94336	3040
866635	4918615	-26376.33777	11372.48047	3040
866635	4938615	-23643.97384	11050.35547	3040
866635	4958615	-23257.27703	8089.490234	3040
866635	4978615	-22967.25474	6016.205078	3040
866635	4998615	-22761.80561	6394.638672	3040
866635	5018615	-22236.81204	9534.912109	3040
866635	5038615	-23329.1136	10908.36914	3040
866635	5058615	-25236.51176	10633.82227	3040
866635	5078615	-24970.13943	11985.67383	2750
866635	5098615	-24381.46304	13319.63477	2750
866635	5118615	-24445.24836	13242.96094	2950
866635	5138615	-23150.86719	14143.56836	2950
866635	5158615	-20667.59473	16001.61914	2950
866635	5178615	-19254.45477	19815.13477	2800
866635	5198615	-21957.87671	20972.4707	2800
866635	5218615	-25731.20777	19868.85352	2800
866635	5238615	-25774.62512	19622.19922	2800
866635	5258615	-23841.47974	19664.94922	2800
866635	5278615	-22810.50733	18601.17578	2800
866635	5298615	-22218.69232	17511.97461	2800
866635	5318615	-21491.60113	17000.28516	2800
866635	5338615	-20871.90558	16389.60156	2800
866635	5358615	-20535.22796	15760.74609	2800
866635	5378615	-20794.5087	14941.04883	2800
866635	5398615	-22038.77716	13627.88672	2800
866635	5418615	-24170.73401	11756.75781	2800
866635	5438615	-25964.42392	10433.65039	2800
866635	5458615	-23357.13112	13357.46875	2800
866635	5478615	-21644.13614	14641.39844	2800
866635	5498615	-21393.43866	14127.87695	2800
886635	4898615	-25865.75081	12847.40234	3040
886635	4918615	-23579.11255	12647.23633	3040
886635	4938615	-23841.21182	10226.78125	3040
886635	4958615	-23377.02019	8387.945313	3040
886635	4978615	-22970.08518	7216.919922	3040
886635	4998615	-22904.10837	7976.222656	3040
886635	5018615	-22346.40341	11412.94531	3040
886635	5038615	-23442.43445	13534.99023	3040
886635	5058615	-24699.00885	13850.72852	3040
886635	5078615	-24367.71289	14471.66016	3040
886635	5098615	-24364.89996	14593.2168	3040
886635	5118615	-23985.18817	15713.26758	2950
886635	5138615	-22870.73425	15729.16992	2950
886635	5158615	-21428.53986	13593.16602	2950
886635	5178615	-20906.27686	15051.52734	2800
886635	5198615	-22369.448	17690.56055	2800
886635	5218615	-24233.73108	18943.10742	2800
886635	5238615	-24184.97364	18896.24023	2800
886635	5258615	-23174.78015	19054.16016	2800
886635	5278615	-22887.33521	18341.61328	2800
886635	5298615	-22436.39233	17303.09961	2800
886635	5318615	-21831.97589	16361.07813	2800
886635	5338615	-21317.41254	15667.79883	2800
886635	5358615	-20962.81198	14774.90625	2800
886635	5378615	-21020.23856	14033.17383	2800
886635	5398615	-22125.90085	13079.66797	2800
886635	5418615	-26207.14438	9695.925781	2800
886635	5438615	-27222.0675	9369.330078	2800
886635	5458615	-24346.88666	12469.38672	2800
886635	5478615	-22276.89688	13869.82813	2800
886635	5498615	-21771.98398	13515.82813	2800
906635	4898615	-23055.83668	13544.01172	3040
906635	4918615	-23809.18472	11252.80078	3040
906635	4938615	-24095.38796	10776.75391	3040
906635	4958615	-23770.12035	11290.43164	3040
906635	4978615	-23559.33878	11756.53711	3040
906635	4998615	-24138.59687	11664.6543	3040
906635	5018615	-24385.83299	12203.16406	3040
906635	5038615	-23604.69147	14219.08789	3040
906635	5058615	-24489.83979	14445.87109	3040
906635	5078615	-24555.79517	14809.61328	3040
906635	5098615	-24320.28742	15741.05469	3040
906635	5118615	-23774.4286	17003.48438	3040
906635	5138615	-22968.07312	16404.42969	2950
906635	5158615	-22183.73786	13084.00586	2800
906635	5178615	-21960.48932	13391.12695	2800
906635	5198615	-22538.07788	14588.32422	2800
906635	5218615	-23237.36298	15009.77344	2800
906635	5238615	-23236.4458	15159.91406	2800
906635	5258615	-23344.75537	15847.93945	2800
906635	5278615	-23062.63819	16738.16211	2800
906635	5298615	-22665.72425	16268.00195	2800
906635	5318615	-22296.9159	15066.38477	2800
906635	5338615	-21948.42874	14659.59375	2800
906635	5358615	-21908.40718	13754.32031	2800
906635	5378615	-22464.51024	12716.08203	2800
906635	5398615	-23815.16659	11499.89453	2800
906635	5418615	-27554.75535	8358.583984	2800
906635	5438615	-29066.51587	7310.896484	2800
906635	5458615	-27306.40161	9111.761719	2800
906635	5478615	-25578.64168	10096.75977	2800
906635	5498615	-25375.1542	9575.056641	2800
926635	4898615	-23267.4016	11840.5957	3040
926635	4918615	-24055.90501	11040.29102	3040
926635	4938615	-24407.94848	11628.4043	3040
926635	4958615	-24292.11648	12793.74805	3040
926635	4978615	-24303.55554	13395.41406	3040
926635	4998615	-25555.8093	12554.71875	3040
926635	5018615	-26363.37402	12022.33008	3040
926635	5038615	-24707.71245	14102.78125	3040
926635	5058615	-24814.46691	14459.27734	3040
926635	5078615	-24623.76972	14460.23633	3040
926635	5098615	-24328.35095	15203.50391	3040
926635	5118615	-23780.66814	17282.25195	3040
926635	5138615	-23131.07123	16900.71289	2950
926635	5158615	-22580.32996	12485.91211	2800
926635	5178615	-22367.70733	9624.109375	2800
926635	5198615	-22530.13434	8958.587891	2800
926635	5218615	-22786.43458	9572.736328	2800
926635	5238615	-23015.23981	11163.66992	2800
926635	5258615	-23171.15552	12752.55859	2800
926635	5278615	-23088.55774	13933.59766	2800
926635	5298615	-22902.49353	14101.00586	2800
926635	5318615	-22714.11377	13520.04688	2800
926635	5338615	-22501.6037	13337.10352	2800
926635	5358615	-22523.38418	12973.9707	2800
926635	5378615	-23001.85731	12606.93945	2800
926635	5398615	-24064.22736	11814.54492	2800
926635	5418615	-26605.81491	9237.625	2800
926635	5438615	-27058.93034	8558.904297	2800
926635	5458615	-25381.01224	9921.669922	2800
926635	5478615	-25501.74821	9406.841797	2800
926635	5498615	-28047.65616	6604.746094	2800
