# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
486635	5238615	589.188354	4994.63916	2450
486635	5258615	574.437072	1157.911743	2450
486635	5278615	459.549896	814.824463	2450
486635	5298615	546.843933	248.665314	2450
486635	5318615	796.734863	10.100037	2450
486635	5338615	771.619628	143.979553	2450
486635	5358615	457.747711	65.216034	2450
486635	5378615	469.963684	119.660004	2450
486635	5398615	489.283905	242.637619	2450
486635	5418615	328.002594	187.360931	2450
486635	5438615	230.742127	10.099991	2450
486635	5458615	185.631485	10.099991	2450
486635	5478615	317.756775	71.330582	2450
486635	5498615	380.639282	10.100006	2450
506635	4898615	-793.260681	150.488159	2450
506635	4918615	370.48587	835.63269	2450
506635	4938615	873.240905	4176.161621	2450
506635	4958615	573.77124	5272.827148	2450
506635	4978615	198.004578	7605.962891	2470
506635	4998615	49.672402	5901.332031	2470
506635	5018615	85.988511	5864.191406	2470
506635	5038615	131.069244	6316.208496	2470
506635	5058615	246.780701	6752.193848	2470
506635	5078615	549.862304	3865.104492	2450
506635	5098615	919.9328	10.100037	2450
506635	5118615	1172.467773	62.783813	2450
506635	5138615	1933.76892	447.758423	2450
506635	5158615	2259.861816	268.296509	2450
506635	5178615	1658.539062	10.099976	2450
506635	5198615	1664.547119	10.099976	2450
506635	5218615	1042.593261	115.191956	2450
506635	5238615	844.499389	2327.822266	2450
506635	5258615	556.379943	3050.63916	2450
506635	5278615	462.560791	1515.436157	2450
506635	5298615	551.97467	599.453491	2450
506635	5318615	674.22882	10.100037	2450
506635	5338615	821.171936	149.997803	2450
506635	5358615	648.536926	122.512756	2450
506635	5378615	385.433228	135.47084	2450
506635	5398615	424.61792	64.330627	2450
506635	5418615	263.358856	10.099991	2450
506635	5438615	204.207642	11.813553	2450
506635	5458615	218.830094	10.099991	2450
506635	5478615	398.327698	43.928558	2450
506635	5498615	398.383087	10.100006	2450
526635	4898615	-381.317688	239.874939	2450
526635	4918615	561.192016	1502.844482	2450
