# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
346635	5438615	195.92395	2642.708984	2670
346635	5458615	180.262833	2812.305664	2670
346635	5478615	185.924194	2444.387207	2670
346635	5498615	369.132568	1111.289673	2670
366635	4898615	1571.735718	455.621704	2670
366635	4918615	1048.538695	285.072571	2670
366635	4938615	798.235778	284.736755	2670
366635	4958615	466.141907	1017.973755	2670
366635	4978615	553.41101	2123.233154	2670
366635	4998615	927.037719	307.476746	2670
366635	5018615	1536.380126	281.029175	2670
366635	5038615	2179.996093	1684.377441	2670
366635	5058615	1830.850829	1895.508545	2670
366635	5078615	2047.639159	3995.580566	2670
366635	5098615	1837.274658	4447.275391	2670
366635	5118615	1241.300048	4730.913574	2670
366635	5138615	1858.608031	5947.498047	2670
366635	5158615	1458.150756	5855.499512	2670
366635	5178615	944.24115	5060.088379	2670
366635	5198615	112.958251	3463.737549	2670
366635	5218615	-708.029664	2306.817383	2670
366635	5238615	848.227477	3689.785645	2670
366635	5258615	217.31543	2602.011963	2670
366635	5278615	-997.337371	1549.645874	2670
366635	5298615	-1252.198608	547.257935	2670
366635	5318615	457.943787	1042.26001	2670
366635	5338615	458.196136	526.522339	2670
366635	5358615	570.228271	399.343353	2670
366635	5378615	456.2052	424.001068	2670
366635	5398615	234.557663	1123.224854	2670
366635	5418615	222.800568	2279.463379	2670
366635	5438615	206.229431	3213.11084	2670
366635	5458615	233.232788	3673.232178	2670
366635	5478615	268.844605	3759.10498	2670
366635	5498615	383.250702	2774.370361	2670
386635	4898615	1023.151794	217.711426	2670
386635	4918615	421.567658	182.35257	2670
386635	4938615	182.870087	107.957886	2670
386635	4958615	95.894013	1480.428711	2670
386635	4978615	-100.051361	3357.13916	2670
386635	4998615	189.560654	165.318512	2670
386635	5018615	337.675598	1618.986938	2670
386635	5038615	962.237609	1685.438965	2670
386635	5058615	1951.987671	760.879883	2670
386635	5078615	2089.909179	2462.731445	2670
386635	5098615	2252.965332	4526.725586	2670
386635	5118615	1606.51477	4980.202148	2670
386635	5138615	1746.690063	5701.978516	2670
386635	5158615	1431.79663	5779.492676	2670
386635	5178615	902.430602	5142.234375	2670
386635	5198615	140.417297	3718.360596	2670
386635	5218615	-1861.045685	733.36084	2670
386635	5238615	732.108398	2467.533936	2670
386635	5258615	275.797241	1940.462036	2670
386635	5278615	-336.085876	1560.84668	2670
386635	5298615	-773.942856	1313.082031	2670
386635	5318615	-2378.25885	355.143311	2670
386635	5338615	-756.51004	1001.689697	2670
386635	5358615	-423.262512	1048.496094	2670
386635	5378615	220.713119	1534.397949	2670
386635	5398615	90.743507	1543.760376	2670
386635	5418615	153.678238	1211.764893	2670
386635	5438615	241.884385	2147.824219	2670
386635	5458615	170.043243	3258.283203	2670
386635	5478615	212.854339	3932.011475	2670
386635	5498615	343.7211	3384.620605	2670
406635	4898615	1061.383423	334.384033	2670
406635	4918615	366.980835	166.59346	2670
406635	4938615	280.15036	460.531281	2670
406635	4958615	-63.848359	2626.3396	2670
406635	4978615	-3385.280243	990.817627	2670
406635	4998615	-205.317841	3810.34668	2670
406635	5018615	-433.764587	5095.655273	2670
406635	5038615	248.904053	3232.371582	2670
406635	5058615	1460.797607	1344.058594	2670
406635	5078615	2271.032714	648.788208	2670
406635	5098615	2571.071045	3108.522949	2670
406635	5118615	1911.656249	4297.77002	2670
406635	5138615	1932.055298	5289.831055	2670
406635	5158615	1621.637939	5874.574707	2670
406635	5178615	1051.803223	5746.834961	2670
406635	5198615	-65.089234	4122.368164	2670
406635	5218615	-2864.402467	20.100098	2680
406635	5238615	484.733307	1362.973877	2670
406635	5258615	449.930786	821.788635	2670
406635	5278615	64.494293	324.222229	2670
406635	5298615	613.806762	884.339722	2670
406635	5318615	-652.234664	681.72583	2670
406635	5338615	-25.342194	1362.937256	2670
406635	5358615	-1356.327942	743.12085	2670
406635	5378615	-1705.708115	1450.403809	2670
406635	5398615	-2552.846985	875.464111	2670
406635	5418615	194.25946	1412.947998	2670
406635	5438615	164.262054	752.871582	2670
406635	5458615	254.404953	1684.443359	2670
406635	5478615	276.504486	3075.170654	2670
406635	5498615	207.97316	3423.154785	2670
426635	4898615	832.546203	382.74765	2670
426635	4918615	538.070618	156.377594	2670
426635	4938615	385.286255	1060.646606	2670
426635	4958615	-745.250016	2519.371582	2670
426635	4978615	-1364.573777	2684.744141	2670
426635	4998615	-5473.304535	3544.602051	2670
426635	5018615	-7100.763336	923.257324	2670
426635	5038615	-4011.006775	2231.25293	2670
426635	5058615	1248.978271	2306.193359	2670
426635	5078615	1437.841308	81.743652	2670
426635	5098615	1969.141968	957.950623	2670
426635	5118615	1961.827026	2436.634766	2670
426635	5138615	2042.33496	4239.886719	2670
426635	5158615	2222.43457	6194.072266	2670
426635	5178615	1237.627563	6501.871094	2670
426635	5198615	171.534911	5183.931641	2670
426635	5218615	-3212.264954	20.100098	2680
426635	5238615	80.819305	1478.599487	2670
426635	5258615	493.371277	805.188843	2670
426635	5278615	521.02069	74.833801	2670
426635	5298615	1009.059997	270.713623	2670
426635	5318615	647.990966	182.9888	2670
426635	5338615	465.112945	296.548706	2670
426635	5358615	301.112427	568.09021	2670
426635	5378615	-281.894806	1312.400635	2670
426635	5398615	-1597.07151	1870.887817	2670
426635	5418615	-1110.149978	2258.675293	2670
426635	5438615	-561.114273	1277.307129	2670
426635	5458615	267.004975	1239.565674	2670
426635	5478615	212.607651	1587.141357	2670
426635	5498615	77.425828	2025.7323	2670
446635	4898615	152.883362	176.979752	2670
446635	4918615	426.796448	213.729553	2670
446635	4938615	313.648315	815.219238	2670
446635	4958615	-993.434891	1410.407593	2670
446635	4978615	-467.606903	4489.011719	2670
446635	4998615	-5436.711456	5324.151367	2670
446635	5018615	-5528.29274	1839.280273	2670
446635	5038615	-5363.850311	100.294434	2670
446635	5058615	409.196381	259.204742	2670
446635	5078615	702.745788	20.100037	2700
446635	5098615	789.38916	266.543274	2670
446635	5118615	1262.876221	723.01947	2670
446635	5138615	2129.024658	3222.385254	2670
446635	5158615	2306.452148	5993.421875	2670
446635	5178615	1627.2229	7510.236328	2670
446635	5198615	856.176818	6890.048828	2670
446635	5218615	-3183.665619	654.551514	2670
446635	5238615	-1235.829041	935.335693	2670
446635	5258615	340.173218	1321.147827	2670
446635	5278615	483.053955	362.07428	2670
446635	5298615	745.734008	153.468323	2670
446635	5318615	806.123535	203.126099	2670
446635	5338615	661.241577	252.573364	2670
446635	5358615	451.172485	216.188187	2670
446635	5378615	659.801452	401.547455	2670
446635	5398615	143.309738	1232.281006	2670
446635	5418615	-2930.381828	809.722656	2670
446635	5438615	-3010.483841	1596.592041	2670
446635	5458615	-2294.371284	1049.328369	2670
446635	5478615	-1400.388908	964.193237	2670
446635	5498615	-614.604706	1433.230957	2670
466635	4898615	-637.450013	192.116638	2670
466635	4918615	111.733642	217.373886	2670
466635	4938615	-212.505219	20.100006	2700
466635	4958615	-2426.913567	20.100098	2680
466635	4978615	-2139.787711	6455.890625	2670
466635	4998615	-7148.951057	3559.192871	2700
466635	5018615	-6623.443382	803.585449	2700
466635	5038615	-3757.270767	1824.057129	2670
466635	5058615	267.723572	3030.034912	2670
466635	5078615	-105.796173	1096.42334	2670
466635	5098615	429.254761	509.995361	2670
466635	5118615	1258.903808	430.650452	2670
466635	5138615	1698.435058	1889.748169	2670
466635	5158615	2116.444336	5664.529297	2670
466635	5178615	1836.665771	8596.725586	2670
466635	5198615	937.282165	8381.72168	2670
466635	5218615	-1165.776673	3696.106201	2670
466635	5238615	-2997.954102	20.100098	2680
466635	5258615	29.736603	1628.643555	2670
466635	5278615	427.833924	1010.518555	2670
466635	5298615	430.486083	391.201447	2670
466635	5318615	605.506164	412.327576	2670
466635	5338615	621.578552	564.130981	2670
466635	5358615	534.65332	867.362305	2670
466635	5378615	619.914001	565.195984	2670
466635	5398615	696.579223	298.669708	2670
466635	5418615	247.709518	1709.911987	2670
466635	5438615	-1786.736359	2324.406738	2670
466635	5458615	-3157.369133	799.608887	2670
466635	5478615	-2799.118973	343.397461	2670
466635	5498615	-3563.858307	20.100098	2680
486635	4898615	-1104.367554	132.682983	2670
486635	4918615	-291.877578	238.031708	2670
486635	4938615	23.010314	976.877991	2670
486635	4958615	-525.186676	4557.098633	2670
486635	4978615	-6766.182571	4064.333008	2700
486635	4998615	-6758.008567	2335.191895	2700
