date,mean_temp (deg C),min_temp (deg C),max_temp (deg C),mean_pressure (mb),mean_humidity (%),mean_wind (ms-1),precip_sum (mm),month,month-year,year
2016-03-08,3.9416666666666678,-1.6,9.4,757.6958333333333,79.45833333333333,3.75,0.2,Mar,Mar-2016,2016
2016-03-09,7.808333333333331,6.1,11.0,745.1750000000001,92.625,5.0,21.8,Mar,Mar-2016,2016
2016-03-10,6.612500000000001,4.7,9.4,762.1208333333334,90.16666666666667,2.4166666666666665,2.0,Mar,Mar-2016,2016
2016-03-11,4.695833333333334,-0.2,11.4,768.8791666666665,86.125,1.9166666666666667,0.0,Mar,Mar-2016,2016
2016-03-12,6.445833333333332,2.8,11.1,770.8333333333334,83.625,1.6666666666666667,0.0,Mar,Mar-2016,2016
2016-03-13,5.843478260869567,3.0,11.4,773.5217391304346,82.21739130434783,3.4347826086956523,0.0,Mar,Mar-2016,2016
2016-03-14,6.7608695652173925,3.6,11.7,772.2913043478261,64.26086956521739,5.434782608695652,0.0,Mar,Mar-2016,2016
2016-03-15,6.124999999999999,2.0,9.0,770.3958333333334,86.5,3.75,0.0,Mar,Mar-2016,2016
2016-03-16,7.495833333333334,6.0,10.2,769.9125,73.0,5.125,0.0,Mar,Mar-2016,2016
2016-03-17,6.675000000000001,1.8,11.9,770.2791666666666,73.375,3.625,0.0,Mar,Mar-2016,2016
2016-03-18,5.039130434782609,1.5,7.6,767.9739130434783,88.26086956521739,3.391304347826087,0.0,Mar,Mar-2016,2016
2016-03-19,6.8260869565217375,5.8,9.0,767.5260869565217,76.21739130434783,4.3478260869565215,0.0,Mar,Mar-2016,2016
2016-03-20,7.350000000000002,5.0,10.9,766.5541666666667,75.29166666666667,3.0416666666666665,0.0,Mar,Mar-2016,2016
2016-03-21,8.466666666666663,5.6,12.2,765.1333333333332,73.16666666666667,2.625,0.0,Mar,Mar-2016,2016
2016-03-22,7.643478260869566,1.9,13.9,761.3130434782607,70.73913043478261,1.6818181818181819,0.0,Mar,Mar-2016,2016
2016-03-23,8.514285714285714,6.2,10.4,760.3952380952383,67.80952380952381,2.2857142857142856,0.0,Mar,Mar-2016,2016
2016-03-24,8.025,5.0,11.4,757.75,84.95833333333333,4.5,1.0,Mar,Mar-2016,2016
2016-03-25,10.136363636363637,7.4,15.1,757.8181818181816,73.95454545454545,3.909090909090909,10.0,Mar,Mar-2016,2016
2016-03-26,9.516666666666667,5.8,13.9,751.1999999999999,89.41666666666667,7.333333333333333,0.2,Mar,Mar-2016,2016
2016-03-27,8.034782608695654,5.5,11.2,747.6130434782609,83.52173913043478,7.086956521739131,17.0,Mar,Mar-2016,2016
2016-03-28,8.254166666666665,4.0,12.9,738.9958333333333,79.91666666666667,10.541666666666666,24.0,Mar,Mar-2016,2016
2016-03-29,7.666666666666667,4.4,12.7,749.5750000000002,77.875,6.25,5.6,Mar,Mar-2016,2016
2016-03-30,8.424999999999999,4.6,12.9,753.6875000000001,74.20833333333333,4.083333333333333,2.0,Mar,Mar-2016,2016
2016-03-31,8.229166666666666,4.5,12.8,759.2083333333331,67.45833333333333,2.4166666666666665,0.0,Mar,Mar-2016,2016
2016-04-01,7.534782608695649,0.9,13.1,762.1391304347826,74.1304347826087,4.0,0.0,Apr,Apr-2016,2016
2016-04-02,10.225,7.7,14.5,757.1249999999999,67.08333333333333,4.125,0.2,Apr,Apr-2016,2016
2016-04-03,10.856521739130434,7.3,15.5,751.8130434782607,84.04347826086956,3.782608695652174,6.0,Apr,Apr-2016,2016
2016-04-04,10.604166666666668,8.8,13.2,749.5041666666666,84.04166666666667,4.666666666666667,1.4,Apr,Apr-2016,2016
2016-04-05,10.782608695652172,7.0,15.5,753.0782608695652,71.78260869565217,4.0,0.0,Apr,Apr-2016,2016
2016-04-06,8.675,5.4,12.8,753.5124999999999,74.16666666666667,7.333333333333333,1.6,Apr,Apr-2016,2016
2016-04-07,7.233333333333332,4.3,11.9,754.5833333333335,82.75,5.625,3.2,Apr,Apr-2016,2016
2016-04-08,8.891304347826088,4.0,14.1,756.2913043478261,80.56521739130434,3.1739130434782608,6.0,Apr,Apr-2016,2016
2016-04-09,7.933333333333334,5.3,11.6,750.4083333333334,79.875,4.333333333333333,2.4,Apr,Apr-2016,2016
2016-04-10,7.473913043478259,0.7,13.3,753.2173913043479,72.21739130434783,5.0,0.0,Apr,Apr-2016,2016
2016-04-11,11.308333333333335,8.8,14.3,752.120833333333,86.33333333333333,3.2083333333333335,4.0,Apr,Apr-2016,2016
2016-04-12,11.654166666666667,7.2,17.4,752.7833333333332,73.29166666666667,3.4166666666666665,0.8,Apr,Apr-2016,2016
2016-04-13,11.283333333333333,3.8,18.6,753.9000000000001,68.08333333333333,1.9583333333333333,0.0,Apr,Apr-2016,2016
2016-04-14,12.012499999999996,7.8,16.9,754.7958333333332,70.16666666666667,3.2083333333333335,0.8,Apr,Apr-2016,2016
2016-04-15,9.879166666666666,8.6,13.4,748.4875000000001,94.33333333333333,2.25,24.4,Apr,Apr-2016,2016
2016-04-16,6.316666666666667,3.9,9.5,750.8375000000002,80.83333333333333,3.4583333333333335,0.8,Apr,Apr-2016,2016
2016-04-17,6.6375,0.3,12.0,759.4541666666668,65.66666666666667,2.2916666666666665,0.0,Apr,Apr-2016,2016
2016-04-18,8.556521739130435,3.0,13.0,764.317391304348,68.47826086956522,4.739130434782608,0.0,Apr,Apr-2016,2016
2016-04-19,11.429166666666665,8.3,15.9,768.6916666666667,63.291666666666664,3.3333333333333335,0.0,Apr,Apr-2016,2016
2016-04-20,9.56521739130435,4.5,14.8,770.0521739130434,69.26086956521739,4.913043478260869,0.0,Apr,Apr-2016,2016
2016-04-21,10.933333333333332,5.9,17.0,765.7291666666666,67.66666666666667,4.625,0.0,Apr,Apr-2016,2016
2016-04-22,8.916666666666668,6.0,11.3,763.8708333333334,77.45833333333333,4.333333333333333,2.0,Apr,Apr-2016,2016
2016-04-23,7.234782608695652,3.8,11.2,763.2478260869566,68.95652173913044,3.4782608695652173,6.0,Apr,Apr-2016,2016
2016-04-24,7.266666666666667,3.3,10.3,762.8958333333334,67.08333333333333,3.2083333333333335,0.4,Apr,Apr-2016,2016
2016-04-25,7.779166666666668,3.9,12.1,756.1333333333332,78.91666666666667,4.458333333333333,0.6,Apr,Apr-2016,2016
2016-04-26,5.808333333333334,2.6,10.6,753.9958333333334,65.875,4.791666666666667,0.6000000000000001,Apr,Apr-2016,2016
2016-04-27,6.145833333333335,1.3,11.7,756.8541666666666,65.66666666666667,3.3333333333333335,0.0,Apr,Apr-2016,2016
2016-04-28,6.808333333333334,0.1,12.6,757.6708333333335,70.5,4.916666666666667,0.0,Apr,Apr-2016,2016
2016-04-29,7.74782608695652,4.7,12.2,755.7521739130436,68.73913043478261,6.173913043478261,3.0,Apr,Apr-2016,2016
2016-04-30,7.363636363636363,1.4,14.3,763.5590909090909,65.86363636363636,2.857142857142857,0.2,Apr,Apr-2016,2016
2016-05-01,9.513043478260867,2.0,16.5,768.3652173913042,69.82608695652173,4.0,0.0,May,May-2016,2016
2016-05-02,12.08181818181818,9.6,18.4,763.4363636363636,84.9090909090909,6.0,0.4,May,May-2016,2016
2016-05-03,10.47391304347826,4.2,15.7,766.6913043478262,64.43478260869566,3.9130434782608696,0.0,May,May-2016,2016
2016-05-04,11.765217391304349,3.9,17.4,767.6086956521742,58.52173913043478,3.130434782608696,0.0,May,May-2016,2016
2016-05-05,13.372727272727273,5.9,20.7,762.9818181818181,49.18181818181818,3.1818181818181817,0.0,May,May-2016,2016
2016-05-06,16.00416666666667,8.2,23.5,756.1416666666669,56.375,2.875,0.0,May,May-2016,2016
2016-05-07,17.73478260869565,12.8,23.9,752.8913043478261,63.130434782608695,3.6956521739130435,0.0,May,May-2016,2016
2016-05-08,20.386363636363637,13.3,26.8,753.0954545454545,51.5,4.454545454545454,0.0,May,May-2016,2016
2016-05-09,18.726086956521737,14.5,24.9,753.8565217391305,64.69565217391305,4.086956521739131,0.2,May,May-2016,2016
2016-05-10,16.087499999999995,15.2,17.2,752.5166666666665,97.125,3.125,15.0,May,May-2016,2016
2016-05-11,16.204166666666666,14.7,18.9,750.3625000000001,96.125,2.7916666666666665,22.799999999999997,May,May-2016,2016
2016-05-12,17.520833333333325,11.9,24.3,749.5916666666667,75.25,4.208333333333333,3.0,May,May-2016,2016
2016-05-13,12.774999999999999,9.3,17.7,755.3541666666666,78.70833333333333,5.125,0.0,May,May-2016,2016
2016-05-14,10.4625,7.6,14.6,762.5875000000001,56.291666666666664,3.4583333333333335,0.0,May,May-2016,2016
2016-05-15,11.872727272727273,5.2,17.4,764.4,60.63636363636363,2.590909090909091,0.0,May,May-2016,2016
2016-05-16,13.604166666666671,8.6,18.1,763.4250000000002,66.125,2.8333333333333335,0.0,May,May-2016,2016
2016-05-17,13.245833333333335,7.9,17.8,760.2083333333335,74.83333333333333,3.75,0.0,May,May-2016,2016
2016-05-18,12.241666666666667,10.8,14.2,751.725,87.66666666666667,4.666666666666667,8.0,May,May-2016,2016
2016-05-19,13.50416666666667,9.9,19.0,756.1458333333335,79.20833333333333,4.416666666666667,6.0,May,May-2016,2016
2016-05-20,15.374999999999995,13.2,19.2,758.4916666666667,74.79166666666667,5.833333333333333,0.0,May,May-2016,2016
2016-05-21,14.812499999999998,12.6,18.3,754.6249999999999,86.75,5.958333333333333,0.2,May,May-2016,2016
2016-05-22,14.265217391304349,11.0,18.8,753.5565217391304,75.47826086956522,3.0,3.0,May,May-2016,2016
2016-05-23,14.069565217391306,9.5,19.7,760.7347826086956,68.34782608695652,3.4347826086956523,1.0,May,May-2016,2016
2016-05-24,12.670833333333333,7.5,17.2,763.8375,68.25,3.75,0.0,May,May-2016,2016
2016-05-25,10.633333333333335,9.0,12.5,761.2708333333334,76.125,2.9166666666666665,0.0,May,May-2016,2016
2016-05-26,14.458333333333334,7.7,21.2,759.8541666666665,69.5,2.3333333333333335,0.0,May,May-2016,2016
2016-05-27,15.640909090909092,11.0,22.2,760.3181818181819,69.27272727272727,3.590909090909091,0.0,May,May-2016,2016
2016-05-28,15.786363636363633,10.3,21.0,759.2454545454547,71.77272727272727,3.6363636363636362,0.0,May,May-2016,2016
2016-05-29,13.866666666666667,9.3,19.2,757.9833333333332,77.66666666666667,3.9583333333333335,0.0,May,May-2016,2016
2016-05-30,14.274999999999999,11.9,18.0,759.6583333333333,78.91666666666667,4.958333333333333,0.0,May,May-2016,2016
2016-05-31,12.287500000000001,11.4,13.9,760.0708333333333,87.25,5.416666666666667,24.0,May,May-2016,2016
2016-06-01,12.79166666666667,11.7,13.8,763.7374999999998,93.0,5.041666666666667,0.0,Jun,Jun-2016,2016
2016-06-02,11.316666666666668,10.1,13.7,763.4499999999999,86.0,5.666666666666667,0.0,Jun,Jun-2016,2016
2016-06-03,11.220833333333331,9.0,14.5,761.1666666666665,84.20833333333333,3.4166666666666665,0.0,Jun,Jun-2016,2016
2016-06-04,15.47916666666667,12.0,19.2,760.8208333333331,90.125,2.25,0.0,Jun,Jun-2016,2016
2016-06-05,17.316666666666666,11.7,24.2,763.1666666666666,80.20833333333333,3.125,0.0,Jun,Jun-2016,2016
2016-06-06,17.70454545454545,11.8,25.0,764.0727272727272,62.27272727272727,3.6363636363636362,0.0,Jun,Jun-2016,2016
2016-06-07,18.513043478260876,12.7,24.4,764.7739130434783,71.34782608695652,2.0434782608695654,4.0,Jun,Jun-2016,2016
2016-06-08,19.129166666666674,15.2,25.9,765.6083333333335,84.58333333333333,2.0833333333333335,15.0,Jun,Jun-2016,2016
2016-06-09,17.158333333333335,13.2,23.2,764.0500000000001,75.5,2.6666666666666665,0.4,Jun,Jun-2016,2016
2016-06-10,18.11666666666667,13.6,24.0,758.2541666666667,69.33333333333333,2.2083333333333335,0.0,Jun,Jun-2016,2016
2016-06-11,18.750000000000004,16.2,22.5,755.8409090909091,76.36363636363636,2.409090909090909,0.0,Jun,Jun-2016,2016
2016-06-12,16.804166666666667,14.2,21.5,753.2416666666668,88.91666666666667,3.7916666666666665,7.0,Jun,Jun-2016,2016
2016-06-13,16.52173913043478,13.8,19.2,749.5826086956521,85.78260869565217,4.478260869565218,6.0,Jun,Jun-2016,2016
2016-06-14,15.641666666666666,13.4,19.1,745.4583333333331,89.16666666666667,4.833333333333333,5.6,Jun,Jun-2016,2016
2016-06-15,15.299999999999999,11.9,20.5,745.3166666666666,80.54166666666667,4.333333333333333,3.8,Jun,Jun-2016,2016
2016-06-16,14.820833333333331,12.5,18.0,748.1374999999998,89.75,2.6666666666666665,2.0,Jun,Jun-2016,2016
2016-06-17,15.479166666666666,12.8,20.3,753.0791666666665,84.95833333333333,3.2083333333333335,28.0,Jun,Jun-2016,2016
2016-06-18,14.612499999999999,12.0,17.1,762.0708333333332,83.875,2.5833333333333335,6.0,Jun,Jun-2016,2016
2016-06-19,15.920833333333329,11.5,20.2,764.9500000000002,83.83333333333333,4.458333333333333,0.0,Jun,Jun-2016,2016
2016-06-20,17.516666666666662,15.1,22.7,758.2041666666668,90.125,5.869565217391305,25.0,Jun,Jun-2016,2016
2016-06-21,17.495833333333334,14.0,21.7,760.4625,74.75,4.166666666666667,0.0,Jun,Jun-2016,2016
2016-06-22,18.179166666666667,14.5,22.5,761.9708333333334,88.33333333333333,3.625,0.0,Jun,Jun-2016,2016
2016-06-23,19.220833333333328,17.7,21.1,759.8083333333333,98.83333333333333,2.7083333333333335,31.0,Jun,Jun-2016,2016
2016-06-24,16.660869565217393,11.3,22.6,761.1304347826085,78.47826086956522,4.869565217391305,0.0,Jun,Jun-2016,2016
2016-06-25,15.422727272727274,11.8,20.3,760.5909090909091,78.9090909090909,4.0,0.2,Jun,Jun-2016,2016
2016-06-26,15.587499999999999,11.9,21.2,761.1625,81.29166666666667,4.625,2.0,Jun,Jun-2016,2016
2016-06-27,17.530434782608697,14.3,21.7,760.8478260869565,76.43478260869566,4.130434782608695,1.4,Jun,Jun-2016,2016
2016-06-28,15.433333333333332,10.8,21.4,758.6500000000001,73.91666666666667,3.7916666666666665,1.0,Jun,Jun-2016,2016
2016-06-29,14.266666666666666,10.9,16.8,754.4583333333334,90.70833333333333,6.458333333333333,2.2,Jun,Jun-2016,2016
2016-06-30,16.575,13.3,20.0,754.5434782608696,81.16666666666667,5.130434782608695,2.6,Jun,Jun-2016,2016
2016-07-01,15.9125,12.7,19.9,754.3458333333333,78.83333333333333,6.625,3.0,Jul,Jul-2016,2016
2016-07-02,15.066666666666665,10.5,20.6,757.775,64.91666666666667,6.958333333333333,0.8,Jul,Jul-2016,2016
2016-07-03,15.904166666666669,10.2,21.6,761.5624999999999,70.625,3.75,0.0,Jul,Jul-2016,2016
2016-07-04,16.46521739130435,11.0,21.3,761.8304347826088,77.34782608695652,4.304347826086956,0.0,Jul,Jul-2016,2016
2016-07-05,17.570833333333336,14.7,21.6,760.9666666666666,67.0,4.708333333333333,0.0,Jul,Jul-2016,2016
2016-07-06,16.821739130434786,10.5,22.6,764.6695652173913,57.43478260869565,2.4347826086956523,0.0,Jul,Jul-2016,2016
2016-07-07,18.508333333333336,14.5,23.6,762.5333333333334,65.79166666666667,3.7916666666666665,0.0,Jul,Jul-2016,2016
2016-07-08,18.666666666666668,14.9,23.1,760.0624999999999,71.33333333333333,5.541666666666667,0.0,Jul,Jul-2016,2016
2016-07-09,19.268181818181816,15.0,23.2,760.8272727272725,70.22727272727273,6.045454545454546,0.0,Jul,Jul-2016,2016
2016-07-10,18.760869565217387,16.7,23.5,754.7217391304347,77.69565217391305,6.6521739130434785,0.0,Jul,Jul-2016,2016
2016-07-11,17.624999999999996,15.4,22.0,753.6541666666666,77.54166666666667,6.833333333333333,1.2,Jul,Jul-2016,2016
2016-07-12,15.204166666666666,12.4,19.2,756.9250000000001,80.625,3.75,5.8,Jul,Jul-2016,2016
2016-07-13,15.025000000000006,12.4,20.0,761.2541666666666,72.375,3.0833333333333335,2.0,Jul,Jul-2016,2016
2016-07-14,16.6625,11.4,22.0,765.6083333333335,60.875,3.2083333333333335,0.0,Jul,Jul-2016,2016
2016-07-15,16.178260869565214,10.7,19.9,767.5521739130435,76.08695652173913,4.391304347826087,0.0,Jul,Jul-2016,2016
2016-07-16,20.924999999999994,17.0,27.0,766.3750000000001,74.625,5.5,0.0,Jul,Jul-2016,2016
2016-07-17,21.83913043478261,17.7,27.6,764.6217391304348,72.91304347826087,4.913043478260869,0.0,Jul,Jul-2016,2016
2016-07-18,22.474999999999998,15.6,29.4,764.0166666666668,61.666666666666664,2.0833333333333335,0.0,Jul,Jul-2016,2016
2016-07-19,25.774999999999995,16.5,33.2,760.6999999999999,58.083333333333336,3.8333333333333335,0.0,Jul,Jul-2016,2016
2016-07-20,24.678260869565218,19.9,31.4,755.0608695652176,59.869565217391305,5.260869565217392,0.0,Jul,Jul-2016,2016
2016-07-21,19.575,14.0,25.5,759.7833333333333,66.41666666666667,3.1666666666666665,0.0,Jul,Jul-2016,2016
2016-07-22,20.37826086956522,17.2,23.9,761.6478260869565,72.78260869565217,2.1739130434782608,1.0,Jul,Jul-2016,2016
2016-07-23,21.686956521739138,14.9,28.6,762.717391304348,66.21739130434783,3.0,0.0,Jul,Jul-2016,2016
2016-07-24,19.816666666666674,14.7,25.8,762.0374999999999,72.625,4.75,0.0,Jul,Jul-2016,2016
2016-07-25,19.03181818181818,14.0,24.7,762.2545454545453,66.5909090909091,4.863636363636363,0.4,Jul,Jul-2016,2016
2016-07-26,18.495833333333334,13.1,23.1,763.5041666666666,67.25,4.041666666666667,0.0,Jul,Jul-2016,2016
2016-07-27,19.900000000000002,16.9,25.6,759.5458333333335,75.41666666666667,4.625,6.0,Jul,Jul-2016,2016
2016-07-28,18.5125,14.7,23.1,758.4541666666668,70.16666666666667,3.625,1.0,Jul,Jul-2016,2016
2016-07-29,19.134782608695648,16.2,23.5,756.1521739130435,76.91304347826087,4.304347826086956,0.4,Jul,Jul-2016,2016
2016-07-30,18.48260869565218,16.1,22.4,757.9260869565217,67.43478260869566,2.608695652173913,0.4,Jul,Jul-2016,2016
2016-07-31,18.031818181818185,13.7,22.4,760.45,59.31818181818182,3.0,0.0,Jul,Jul-2016,2016
2016-08-01,15.479166666666664,12.1,19.2,761.7874999999999,74.83333333333333,3.5,0.8,Aug,Aug-2016,2016
2016-08-02,18.400000000000002,14.1,21.9,755.475,91.25,5.25,21.4,Aug,Aug-2016,2016
2016-08-03,20.149999999999995,17.0,24.7,753.6958333333333,72.20833333333333,7.181818181818182,0.0,Aug,Aug-2016,2016
2016-08-04,18.595833333333328,15.1,23.5,755.0125000000003,66.625,6.958333333333333,0.0,Aug,Aug-2016,2016
2016-08-05,18.247826086956525,12.8,24.1,762.3,68.78260869565217,4.0,0.0,Aug,Aug-2016,2016
2016-08-06,19.043478260869566,12.7,26.4,767.5130434782608,66.34782608695652,3.9130434782608696,0.0,Aug,Aug-2016,2016
2016-08-07,20.929166666666664,17.0,27.3,765.5458333333335,69.04166666666667,6.416666666666667,0.0,Aug,Aug-2016,2016
2016-08-08,17.518181818181816,14.1,22.3,764.0272727272728,59.63636363636363,5.681818181818182,0.0,Aug,Aug-2016,2016
2016-08-09,15.281818181818181,10.4,20.8,766.6045454545456,59.95454545454545,3.5454545454545454,0.0,Aug,Aug-2016,2016
2016-08-10,15.412500000000001,10.7,20.4,766.4833333333331,61.666666666666664,3.625,0.0,Aug,Aug-2016,2016
2016-08-11,18.491666666666664,14.9,24.5,764.4499999999999,68.29166666666667,5.583333333333333,0.0,Aug,Aug-2016,2016
2016-08-12,19.504761904761903,13.8,27.7,765.4142857142856,69.0952380952381,5.380952380952381,0.0,Aug,Aug-2016,2016
2016-08-13,19.625,14.5,25.8,764.7458333333334,65.125,5.333333333333333,0.0,Aug,Aug-2016,2016
2016-08-14,19.05652173913043,16.2,22.9,766.7434782608697,53.78260869565217,2.130434782608696,0.0,Aug,Aug-2016,2016
2016-08-15,18.225,12.4,24.7,766.25,62.625,3.625,0.0,Aug,Aug-2016,2016
2016-08-16,17.225,12.2,25.0,762.55,71.0,3.3,0.0,Aug,Aug-2016,2016
2016-08-17,19.565217391304348,13.3,26.7,758.0,62.869565217391305,3.0434782608695654,0.0,Aug,Aug-2016,2016
2016-08-18,19.786956521739135,15.7,25.5,755.591304347826,66.26086956521739,2.9565217391304346,0.0,Aug,Aug-2016,2016
2016-08-19,17.629166666666666,16.3,19.2,752.9916666666667,85.375,4.625,3.0,Aug,Aug-2016,2016
2016-08-20,17.265217391304343,14.3,21.9,752.7217391304347,76.26086956521739,7.391304347826087,0.8,Aug,Aug-2016,2016
2016-08-21,17.787499999999998,14.7,23.5,759.5916666666667,75.58333333333333,7.083333333333333,1.2000000000000002,Aug,Aug-2016,2016
2016-08-22,19.933333333333334,16.0,26.0,765.0208333333334,75.25,5.666666666666667,0.6000000000000001,Aug,Aug-2016,2016
2016-08-23,21.79090909090909,12.9,31.0,764.7318181818181,65.63636363636364,3.590909090909091,0.0,Aug,Aug-2016,2016
2016-08-24,24.562499999999996,17.9,33.1,761.2208333333333,63.5,2.125,0.0,Aug,Aug-2016,2016
2016-08-25,22.82083333333333,18.8,27.6,759.2624999999999,74.91666666666667,2.1666666666666665,6.0,Aug,Aug-2016,2016
2016-08-26,21.85833333333333,17.7,27.0,760.9500000000002,62.375,2.625,0.0,Aug,Aug-2016,2016
2016-08-27,20.991666666666667,15.9,26.5,759.7958333333335,69.33333333333333,3.625,0.0,Aug,Aug-2016,2016
2016-08-28,18.875000000000004,16.6,21.5,757.6291666666666,82.875,5.0,3.0,Aug,Aug-2016,2016
2016-08-29,19.145833333333332,15.5,24.3,763.8458333333334,67.16666666666667,2.4166666666666665,0.0,Aug,Aug-2016,2016
2016-08-30,19.691666666666666,13.0,27.0,765.9833333333335,62.291666666666664,2.6666666666666665,0.0,Aug,Aug-2016,2016
2016-08-31,18.362499999999997,12.7,24.8,763.3541666666666,72.5,3.8333333333333335,0.0,Aug,Aug-2016,2016
2016-09-01,17.930434782608696,13.2,24.8,764.8565217391304,69.08695652173913,3.391304347826087,0.0,Sep,Sep-2016,2016
2016-09-02,17.01666666666667,13.9,20.2,762.1666666666666,83.79166666666667,4.625,0.0,Sep,Sep-2016,2016
2016-09-03,16.67916666666667,12.1,21.5,759.6833333333334,83.125,4.916666666666667,4.4,Sep,Sep-2016,2016
2016-09-04,18.100000000000005,16.0,20.9,757.2125000000001,76.41666666666667,6.0,1.8,Sep,Sep-2016,2016
2016-09-05,17.87826086956522,13.8,22.9,762.1130434782609,89.95652173913044,3.0869565217391304,3.8000000000000003,Sep,Sep-2016,2016
2016-09-06,21.44782608695652,19.7,23.9,765.3217391304347,83.69565217391305,3.391304347826087,0.0,Sep,Sep-2016,2016
2016-09-07,22.058333333333337,18.2,28.4,761.3999999999997,70.04166666666667,2.6666666666666665,0.0,Sep,Sep-2016,2016
2016-09-08,19.275000000000002,15.0,23.9,756.4125,65.20833333333333,4.875,0.0,Sep,Sep-2016,2016
2016-09-09,19.358333333333338,15.2,24.3,759.0041666666667,75.29166666666667,5.708333333333333,0.0,Sep,Sep-2016,2016
2016-09-10,18.16521739130435,15.2,19.3,757.3826086956522,87.95652173913044,4.695652173913044,3.6,Sep,Sep-2016,2016
2016-09-11,15.337499999999997,8.7,22.0,760.4416666666666,71.20833333333333,2.875,0.4,Sep,Sep-2016,2016
2016-09-12,18.349999999999998,10.6,25.8,757.7666666666665,76.70833333333333,3.5833333333333335,0.0,Sep,Sep-2016,2016
2016-09-13,23.54090909090909,16.0,32.8,755.0272727272728,65.04545454545455,2.727272727272727,0.0,Sep,Sep-2016,2016
2016-09-14,22.917391304347824,19.3,27.8,755.4391304347827,65.52173913043478,3.5652173913043477,0.0,Sep,Sep-2016,2016
2016-09-15,20.99565217391304,15.7,29.4,755.3260869565219,75.26086956521739,2.9130434782608696,0.0,Sep,Sep-2016,2016
2016-09-16,16.55,14.0,19.3,757.0916666666667,83.625,4.041666666666667,29.0,Sep,Sep-2016,2016
2016-09-17,14.27083333333333,12.9,15.8,762.8791666666666,81.75,4.375,0.0,Sep,Sep-2016,2016
2016-09-18,16.737499999999997,14.2,20.6,763.8958333333335,78.58333333333333,2.347826086956522,0.0,Sep,Sep-2016,2016
2016-09-19,15.804166666666667,13.0,19.6,764.0541666666667,83.83333333333333,1.8333333333333333,2.0,Sep,Sep-2016,2016
2016-09-20,15.991666666666672,14.3,19.0,763.0208333333335,83.375,2.0416666666666665,0.4,Sep,Sep-2016,2016
2016-09-21,17.75,14.9,22.1,761.4083333333333,74.125,3.0416666666666665,0.0,Sep,Sep-2016,2016
2016-09-22,16.55652173913043,14.3,20.8,762.0521739130434,78.1304347826087,3.608695652173913,0.0,Sep,Sep-2016,2016
2016-09-23,14.733333333333329,8.9,20.7,765.8333333333334,64.375,3.125,0.0,Sep,Sep-2016,2016
2016-09-24,17.808695652173913,9.8,23.2,760.7869565217391,68.65217391304348,4.913043478260869,0.0,Sep,Sep-2016,2016
2016-09-25,17.054166666666664,13.0,21.0,758.5416666666666,67.75,5.625,2.0,Sep,Sep-2016,2016
2016-09-26,13.975000000000001,9.6,18.7,764.3124999999999,78.83333333333333,3.375,1.2000000000000002,Sep,Sep-2016,2016
2016-09-27,15.633333333333331,9.1,19.6,764.625,85.29166666666667,4.458333333333333,0.0,Sep,Sep-2016,2016
2016-09-28,16.850000000000005,12.1,23.2,765.683333333333,81.79166666666667,5.708333333333333,0.0,Sep,Sep-2016,2016
2016-09-29,16.879166666666666,13.1,20.3,759.3041666666667,76.20833333333333,6.875,4.0,Sep,Sep-2016,2016
2016-09-30,14.179166666666667,11.2,19.7,757.2125000000001,72.83333333333333,4.666666666666667,0.0,Sep,Sep-2016,2016
2016-10-01,11.77826086956522,9.2,16.1,752.6478260869566,89.34782608695652,2.782608695652174,10.0,Oct,Oct-2016,2016
2016-10-02,12.154166666666667,9.0,17.6,759.9375,77.16666666666667,2.75,1.2,Oct,Oct-2016,2016
2016-10-03,11.508333333333333,5.4,18.5,769.0749999999999,72.25,2.0416666666666665,0.0,Oct,Oct-2016,2016
2016-10-04,13.966666666666667,9.8,19.0,770.2541666666666,78.75,4.916666666666667,0.0,Oct,Oct-2016,2016
2016-10-05,13.758333333333331,10.7,17.7,769.9416666666666,65.375,6.333333333333333,0.0,Oct,Oct-2016,2016
2016-10-06,12.124999999999998,8.8,16.2,767.0416666666666,62.208333333333336,4.125,0.0,Oct,Oct-2016,2016
2016-10-07,13.021739130434785,11.3,15.5,764.6173913043478,78.17391304347827,2.4782608695652173,0.0,Oct,Oct-2016,2016
2016-10-08,13.412500000000001,12.1,17.0,767.15,81.25,2.75,0.0,Oct,Oct-2016,2016
2016-10-09,11.620833333333332,8.7,16.0,768.7458333333334,75.41666666666667,3.0416666666666665,0.2,Oct,Oct-2016,2016
2016-10-10,9.820833333333335,5.8,14.4,767.5458333333332,78.66666666666667,2.5833333333333335,0.0,Oct,Oct-2016,2016
2016-10-11,10.166666666666666,4.9,16.8,765.0083333333333,78.33333333333333,2.0833333333333335,0.0,Oct,Oct-2016,2016
2016-10-12,11.970833333333331,9.1,16.0,763.0333333333333,79.95833333333333,3.375,4.4,Oct,Oct-2016,2016
2016-10-13,10.656521739130433,8.4,13.8,757.7826086956521,80.08695652173913,3.8260869565217392,4.0,Oct,Oct-2016,2016
2016-10-14,11.843478260869567,9.1,15.2,752.5608695652173,74.8695652173913,3.0,0.0,Oct,Oct-2016,2016
2016-10-15,12.07391304347826,8.7,18.2,752.6130434782608,83.43478260869566,3.130434782608696,4.0,Oct,Oct-2016,2016
2016-10-16,12.852173913043476,7.3,18.4,756.7608695652174,87.47826086956522,4.636363636363637,12.2,Oct,Oct-2016,2016
