date,mean_temp (deg C),min_temp (deg C),max_temp (deg C),mean_pressure (mb),mean_humidity (%),mean_wind (ms-1),precip_sum (mm),month,month-year,year
2019-10-25,29.3625,26.5,33.3,756.0624999999999,75.875,1.75,0.0,Oct,Oct-2019,2019
2019-10-26,27.1375,25.8,33.0,756.1,83.625,1.5,8.4,Oct,Oct-2019,2019
2019-10-27,27.125,23.5,32.8,755.5,83.0,1.75,96.0,Oct,Oct-2019,2019
2019-10-28,26.025,23.1,30.4,756.1125000000001,89.375,1.5,130.6,Oct,Oct-2019,2019
2019-10-29,28.487499999999997,24.3,32.5,755.7875,77.5,2.375,22.0,Oct,Oct-2019,2019
2019-10-30,28.387500000000003,26.4,32.5,755.575,78.125,2.25,0.0,Oct,Oct-2019,2019
2019-10-31,28.575000000000003,26.4,32.1,755.45,76.625,1.625,0.0,Oct,Oct-2019,2019
2019-11-01,27.325,22.9,33.4,755.9375,78.875,3.0,30.4,Nov,Nov-2019,2019
2019-11-02,29.325000000000003,25.8,33.1,756.0000000000001,72.5,2.75,0.2,Nov,Nov-2019,2019
2019-11-03,28.25,26.3,32.5,757.0124999999999,72.0,2.5,0.0,Nov,Nov-2019,2019
2019-11-04,28.85,25.8,32.1,757.2500000000001,76.875,1.625,4.0,Nov,Nov-2019,2019
2019-11-05,28.3125,26.1,32.2,756.3874999999999,82.0,2.25,4.0,Nov,Nov-2019,2019
2019-11-06,29.425,26.3,32.7,755.6375,76.125,2.25,0.2,Nov,Nov-2019,2019
2019-11-07,29.8125,27.0,33.5,755.9,76.5,2.5,0.2,Nov,Nov-2019,2019
2019-11-08,28.262499999999996,24.8,32.2,757.425,72.125,2.5,2.0,Nov,Nov-2019,2019
2019-11-09,27.925000000000004,24.0,33.7,757.2875000000001,79.25,1.875,1.0,Nov,Nov-2019,2019
2019-11-10,28.8375,26.0,33.6,756.375,70.125,2.25,0.0,Nov,Nov-2019,2019
2019-11-11,29.175,25.9,32.9,755.7375000000001,76.0,2.0,0.0,Nov,Nov-2019,2019
2019-11-12,28.6875,26.6,33.2,756.3875,77.625,1.625,0.0,Nov,Nov-2019,2019
2019-11-13,28.75,26.2,33.4,756.7375000000001,77.625,2.0,0.0,Nov,Nov-2019,2019
2019-11-14,27.587500000000002,25.9,30.4,756.8375,82.5,2.875,0.0,Nov,Nov-2019,2019
2019-11-15,27.012499999999996,24.7,30.6,756.7249999999999,85.125,2.125,1.0,Nov,Nov-2019,2019
2019-11-16,28.375,24.7,33.1,756.725,79.375,2.75,0.0,Nov,Nov-2019,2019
2019-11-17,28.974999999999998,25.5,34.4,756.6125,73.875,2.625,0.0,Nov,Nov-2019,2019
2019-11-18,28.6125,25.9,34.0,756.65,77.375,1.75,0.2,Nov,Nov-2019,2019
2019-11-19,28.0625,26.1,32.1,756.25,81.75,2.125,0.2,Nov,Nov-2019,2019
2019-11-20,26.187500000000004,25.0,29.1,756.1999999999999,88.625,1.875,4.4,Nov,Nov-2019,2019
2019-11-21,26.587500000000002,24.7,30.8,756.5375,86.5,1.75,5.6,Nov,Nov-2019,2019
2019-11-22,26.437500000000004,24.9,31.5,756.9375,87.375,1.5,1.6,Nov,Nov-2019,2019
2019-11-23,26.575000000000003,24.6,30.6,757.15,87.25,2.25,1.0,Nov,Nov-2019,2019
2019-11-24,26.787499999999998,24.8,32.8,756.85,85.875,1.875,33.4,Nov,Nov-2019,2019
2019-11-25,27.637500000000003,24.2,32.6,756.425,82.0,1.875,17.0,Nov,Nov-2019,2019
2019-11-26,28.625,25.7,33.0,755.6625,77.625,2.625,0.0,Nov,Nov-2019,2019
2019-11-27,27.425,25.7,31.5,755.35,85.875,2.25,2.2,Nov,Nov-2019,2019
2019-11-28,27.7875,25.4,31.4,755.375,85.875,2.0,13.0,Nov,Nov-2019,2019
2019-11-29,26.612499999999997,24.2,32.0,755.6875,91.0,1.875,148.2,Nov,Nov-2019,2019
2019-11-30,27.725,24.0,32.1,755.65,87.125,1.875,91.2,Nov,Nov-2019,2019
2019-12-01,28.3625,25.6,32.3,755.5624999999999,82.5,2.375,9.0,Dec,Dec-2019,2019
2019-12-02,26.775,24.7,31.2,756.2875,87.625,2.25,118.0,Dec,Dec-2019,2019
2019-12-03,27.6875,23.9,30.3,756.4499999999999,79.25,4.125,60.0,Dec,Dec-2019,2019
2019-12-04,28.249999999999996,26.0,31.8,756.6875,73.875,3.875,0.0,Dec,Dec-2019,2019
2019-12-05,27.5625,25.9,30.2,757.5625,78.125,3.375,0.0,Dec,Dec-2019,2019
2019-12-06,27.814285714285717,25.3,31.9,757.4285714285714,75.85714285714286,3.5714285714285716,0.0,Dec,Dec-2019,2019
2019-12-07,28.112499999999997,27.2,30.0,757.3750000000001,73.875,4.75,0.2,Dec,Dec-2019,2019
2019-12-08,26.2375,25.1,27.3,757.825,86.75,3.0,3.0,Dec,Dec-2019,2019
2019-12-09,24.75,23.1,27.5,757.9250000000001,94.5,2.375,136.2,Dec,Dec-2019,2019
2019-12-10,25.0,23.6,26.7,756.9375,94.0,1.75,69.4,Dec,Dec-2019,2019
2019-12-11,24.275000000000002,23.0,25.8,756.9625000000001,95.0,2.375,93.2,Dec,Dec-2019,2019
2019-12-12,27.062500000000004,22.7,31.1,756.975,79.125,3.5,34.2,Dec,Dec-2019,2019
2019-12-13,25.4125,23.6,29.2,757.325,88.875,2.25,93.0,Dec,Dec-2019,2019
2019-12-14,24.462500000000002,23.0,27.0,757.1625,96.625,1.625,161.0,Dec,Dec-2019,2019
2019-12-15,24.1875,23.0,25.2,756.6625,97.5,1.75,112.0,Dec,Dec-2019,2019
2019-12-16,25.8875,23.2,30.1,756.3125,87.125,1.875,6.0,Dec,Dec-2019,2019
2019-12-17,25.325000000000003,24.1,28.5,756.3875,95.375,1.5,22.4,Dec,Dec-2019,2019
2019-12-18,26.137500000000003,24.5,31.1,757.0625,91.25,1.875,70.0,Dec,Dec-2019,2019
2019-12-19,26.787500000000005,24.0,30.7,756.95,87.375,2.375,35.0,Dec,Dec-2019,2019
2019-12-20,27.412499999999998,24.9,30.9,756.2375,85.0,3.0,0.0,Dec,Dec-2019,2019
2019-12-21,26.999999999999996,25.4,30.9,756.425,87.75,2.5,8.0,Dec,Dec-2019,2019
2019-12-22,26.9125,24.8,30.6,757.0249999999999,84.75,2.5,4.0,Dec,Dec-2019,2019
2019-12-23,27.462500000000002,25.1,31.7,757.175,83.625,2.875,3.0,Dec,Dec-2019,2019
2019-12-24,27.575,25.4,31.2,757.1375,82.625,3.25,3.0,Dec,Dec-2019,2019
2019-12-25,27.537499999999998,25.1,31.3,757.0125,81.25,3.0,0.0,Dec,Dec-2019,2019
2019-12-26,27.1,24.7,30.3,757.1374999999999,80.125,3.125,0.0,Dec,Dec-2019,2019
2019-12-27,27.6375,25.1,31.4,756.8375,77.125,3.875,0.0,Dec,Dec-2019,2019
2019-12-28,27.637499999999996,25.5,31.1,756.9625,78.375,3.875,0.0,Dec,Dec-2019,2019
2019-12-29,27.862499999999997,25.7,31.6,757.0625,78.0,4.0,0.0,Dec,Dec-2019,2019
2019-12-30,28.0,25.5,31.6,757.3625,77.125,3.5,0.0,Dec,Dec-2019,2019
2019-12-31,27.712500000000002,25.3,32.2,758.1625,77.75,3.25,0.0,Dec,Dec-2019,2019
