date,mean_temp (deg C),min_temp (deg C),max_temp (deg C),mean_pressure (mb),mean_humidity (%),mean_wind (ms-1),precip_sum (mm),month,month-year,year
2016-05-08,19.07083333333333,16.2,24.5,761.5291666666664,83.66666666666667,2.2916666666666665,0.0,May,May-2016,2016
2016-05-09,20.6,17.9,23.0,754.6750000000001,78.25,5.291666666666667,2.4,May,May-2016,2016
2016-05-10,20.495833333333334,17.0,24.5,754.3666666666663,44.5,8.458333333333334,0.4,May,May-2016,2016
2016-05-11,17.287499999999998,12.9,25.2,759.9041666666668,37.208333333333336,5.916666666666667,0.0,May,May-2016,2016
2016-05-12,18.558333333333334,13.1,24.9,760.7833333333334,45.291666666666664,6.083333333333333,0.0,May,May-2016,2016
2016-05-13,18.874999999999996,13.5,25.2,764.9291666666668,56.708333333333336,4.291666666666667,0.0,May,May-2016,2016
2016-05-14,18.170833333333334,11.9,26.1,765.5416666666669,55.125,3.9166666666666665,0.0,May,May-2016,2016
2016-05-15,18.620833333333337,12.4,26.4,761.7458333333334,46.333333333333336,3.5416666666666665,0.0,May,May-2016,2016
2016-05-16,19.137500000000003,12.0,26.0,763.5833333333335,63.125,4.0,0.0,May,May-2016,2016
2016-05-17,20.929166666666667,14.4,27.9,761.5958333333333,43.791666666666664,4.708333333333333,0.0,May,May-2016,2016
2016-05-18,17.5,12.8,28.9,762.3583333333332,41.041666666666664,4.083333333333333,0.0,May,May-2016,2016
2016-05-19,17.120833333333334,11.8,23.5,761.3874999999999,43.208333333333336,5.916666666666667,0.0,May,May-2016,2016
2016-05-20,15.758823529411764,12.5,23.8,764.4588235294118,68.76470588235294,3.2941176470588234,0.0,May,May-2016,2016
2016-05-21,17.479166666666668,13.8,20.6,768.4916666666668,73.0,2.9583333333333335,0.0,May,May-2016,2016
2016-05-22,18.495833333333334,13.8,22.7,765.9541666666665,74.04166666666667,3.1666666666666665,0.0,May,May-2016,2016
2016-05-23,18.32916666666667,13.2,27.0,760.7958333333332,54.791666666666664,6.666666666666667,0.0,May,May-2016,2016
2016-05-24,15.53333333333333,11.4,28.7,762.1083333333335,39.958333333333336,7.041666666666667,0.0,May,May-2016,2016
2016-05-25,15.191666666666665,9.8,22.3,761.1791666666664,47.458333333333336,4.208333333333333,0.0,May,May-2016,2016
2016-05-26,16.3375,12.7,21.7,753.5791666666668,55.208333333333336,5.25,0.4,May,May-2016,2016
2016-05-27,15.141666666666666,12.0,21.8,752.0250000000001,38.083333333333336,9.416666666666666,0.0,May,May-2016,2016
2016-05-28,11.5625,8.9,18.6,755.5458333333335,67.33333333333333,4.75,4.0,May,May-2016,2016
2016-05-29,12.5625,7.7,18.1,762.1416666666668,53.833333333333336,5.083333333333333,4.2,May,May-2016,2016
2016-05-30,12.254166666666663,7.4,18.9,767.975,57.166666666666664,4.625,0.2,May,May-2016,2016
2016-05-31,12.708333333333336,8.8,18.0,770.7666666666668,85.41666666666667,3.875,10.0,May,May-2016,2016
2016-06-01,14.033333333333333,12.0,16.5,770.3125,87.04166666666667,3.7916666666666665,6.0,Jun,Jun-2016,2016
2016-06-02,14.891666666666667,11.5,17.4,768.7833333333333,78.16666666666667,4.416666666666667,0.0,Jun,Jun-2016,2016
2016-06-03,15.166666666666659,11.8,18.3,767.1083333333332,82.75,4.041666666666667,2.0,Jun,Jun-2016,2016
2016-06-04,17.87916666666667,15.0,21.0,759.2791666666667,86.70833333333333,8.166666666666666,123.0,Jun,Jun-2016,2016
2016-06-05,17.8,14.0,21.7,749.5458333333336,93.16666666666667,11.75,177.0,Jun,Jun-2016,2016
2016-06-06,15.366666666666669,12.5,20.2,748.5791666666668,57.666666666666664,7.5,79.2,Jun,Jun-2016,2016
2016-06-07,14.595833333333331,10.6,18.2,752.4750000000003,55.958333333333336,4.916666666666667,0.2,Jun,Jun-2016,2016
2016-06-08,16.15,10.6,21.0,756.8124999999999,54.375,5.291666666666667,0.0,Jun,Jun-2016,2016
2016-06-09,18.474999999999998,15.1,22.6,754.9791666666666,50.083333333333336,7.375,0.2,Jun,Jun-2016,2016
2016-06-10,16.4,12.4,23.1,762.0208333333334,56.375,4.041666666666667,0.2,Jun,Jun-2016,2016
2016-06-11,14.675000000000002,10.9,22.4,766.7541666666666,46.0,7.375,0.0,Jun,Jun-2016,2016
2016-06-12,12.420833333333334,7.2,20.3,775.6874999999999,56.875,4.5,0.0,Jun,Jun-2016,2016
2016-06-13,13.308333333333335,7.4,19.3,777.1958333333333,60.166666666666664,3.9583333333333335,0.0,Jun,Jun-2016,2016
2016-06-14,14.920833333333334,9.1,21.1,775.0041666666667,63.416666666666664,3.9166666666666665,0.0,Jun,Jun-2016,2016
2016-06-15,14.083333333333329,8.9,22.2,773.0124999999999,62.666666666666664,3.4166666666666665,0.0,Jun,Jun-2016,2016
2016-06-16,15.608333333333336,9.4,21.9,766.6875,62.916666666666664,3.75,0.0,Jun,Jun-2016,2016
2016-06-17,16.712499999999995,11.4,22.5,761.9166666666666,62.416666666666664,5.041666666666667,0.0,Jun,Jun-2016,2016
2016-06-18,16.7125,14.6,20.5,762.1833333333334,82.875,4.041666666666667,4.2,Jun,Jun-2016,2016
2016-06-19,16.729166666666668,14.4,20.8,758.9916666666668,88.125,6.291666666666667,30.2,Jun,Jun-2016,2016
2016-06-20,17.095833333333335,15.1,20.4,747.6583333333334,66.45833333333333,6.333333333333333,31.4,Jun,Jun-2016,2016
2016-06-21,16.254166666666666,14.0,20.9,750.9000000000001,43.75,7.541666666666667,0.2,Jun,Jun-2016,2016
