180322 60 OPL 40 PDMS 24 Oil 37 Fe,  10 - 3573 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-4.87E-06;8.71E-08;-0.01788;-3.72E-06;-3.72E-04;2.62E-07;-9.80E-07;10.016;0.2;10.016;1.18E-04
-4.22E-06;7.54E-08;-0.01788;-3.11E-06;-3.11E-04;2.27E-07;-8.49E-07;20.016;0.3;20.016;3.60E-03
6.40E-06;-1.14E-07;-0.01788;-3.55E-06;-3.55E-04;-3.45E-07;1.29E-06;30.016;0.5;30.016;-2.69E-03
-1.45E-07;2.60E-09;-0.01788;-8.78E-06;-8.78E-04;7.83E-09;-2.93E-08;40.012;0.7;40.012;-2.46E-03
1.09E-06;-1.95E-08;-0.01788;-4.71E-06;-4.71E-04;-5.87E-08;2.19E-07;50.028;0.8;50.028;-7.43E-03
2.33E-06;-4.16E-08;-0.01788;-6.54E-06;-6.54E-04;-1.25E-07;4.68E-07;60.028;1;60.028;-3.30E-03
-1.53E-06;2.73E-08;-0.01788;-6.05E-06;-6.05E-04;8.22E-08;-3.07E-07;70.028;1.2;70.028;-7.70E-03
-2.33E-06;4.16E-08;-0.01788;-7.94E-06;-7.94E-04;1.25E-07;-4.68E-07;80.028;1.3;80.028;-4.57E-03
-3.27E-06;5.85E-08;-0.01788;-1.09E-05;-1.09E-03;1.76E-07;-6.58E-07;90.028;1.5;90.028;-2.39E-03
4.22E-06;-7.54E-08;-0.01788;-1.17E-05;-1.17E-03;-2.27E-07;8.49E-07;100.028;1.7;100.03;-6.59E-03
-5.96E-06;1.07E-07;-0.01788;-8.20E-06;-8.20E-04;3.21E-07;-1.20E-06;110.024;1.8;110.02;-3.27E-03
-4.00E-06;7.15E-08;-0.01788;-1.21E-05;-1.21E-03;2.15E-07;-8.05E-07;120.024;2;120.02;-7.67E-03
-3.13E-06;5.59E-08;-0.01788;-1.37E-05;-1.37E-03;1.68E-07;-6.29E-07;130.024;2.2;130.02;-7.62E-03
1.04E-05;-1.86E-07;-0.01788;-1.66E-05;-1.66E-03;-5.60E-07;2.09E-06;140.028;2.3;140.03;-3.32E-03
-6.62E-06;1.18E-07;-0.01787;-1.68E-05;-1.68E-03;3.56E-07;-1.33E-06;150.024;2.5;150.02;-4.65E-03
3.78E-06;-6.76E-08;-0.01788;-1.87E-05;-1.87E-03;-2.04E-07;7.61E-07;160.024;2.7;160.02;-9.99E-03
-3.27E-06;5.85E-08;-0.01788;-2.03E-05;-2.03E-03;1.76E-07;-6.58E-07;170.028;2.8;170.03;-3.18E-03
-4.44E-06;7.93E-08;-0.01788;-2.03E-05;-2.03E-03;2.39E-07;-8.92E-07;180.024;3;180.02;-8.75E-03
-2.91E-07;5.20E-09;-0.01788;-2.37E-05;-2.37E-03;1.57E-08;-5.85E-08;190.024;3.2;190.02;7.60E-04
5.38E-06;-9.62E-08;-0.01788;-2.16E-05;-2.16E-03;-2.90E-07;1.08E-06;200.028;3.3;200.03;-5.75E-03
-1.09E-06;1.95E-08;-0.01788;-2.28E-05;-2.28E-03;5.87E-08;-2.19E-07;210.024;3.5;210.02;-0.01073
-7.27E-07;1.30E-08;-0.01788;-2.30E-05;-2.30E-03;3.92E-08;-1.46E-07;220.024;3.7;220.02;-9.14E-03
-7.56E-06;1.35E-07;-0.01788;-2.48E-05;-2.48E-03;4.07E-07;-1.52E-06;230.02;3.8;230.02;-3.49E-03
-8.51E-06;1.52E-07;-0.01788;-2.60E-05;-2.60E-03;4.58E-07;-1.71E-06;240.024;4;240.02;-9.04E-03
-2.47E-06;4.42E-08;-0.01788;-2.75E-05;-2.75E-03;1.33E-07;-4.97E-07;250.02;4.2;250.02;-8.76E-03
-3.85E-06;6.89E-08;-0.01788;-2.75E-05;-2.75E-03;2.08E-07;-7.75E-07;260.02;4.3;260.02;-5.10E-03
-7.27E-07;1.30E-08;-0.01788;-2.85E-05;-2.85E-03;3.92E-08;-1.46E-07;270.02;4.5;270.02;-6.61E-03
-1.24E-06;2.21E-08;-0.01788;-2.92E-05;-2.92E-03;6.66E-08;-2.49E-07;280.02;4.7;280.02;-0.01137
3.42E-06;-6.11E-08;-0.01788;-2.85E-05;-2.85E-03;-1.84E-07;6.88E-07;290.024;4.8;290.02;-7.11E-03
4.36E-07;-7.80E-09;-0.01788;-3.07E-05;-3.07E-03;-2.35E-08;8.78E-08;300.02;5;300.02;-4.14E-03
-5.16E-06;9.23E-08;-0.01788;-3.24E-05;-3.24E-03;2.78E-07;-1.04E-06;310.02;5.2;310.02;-6.42E-03
-3.05E-06;5.46E-08;-0.01788;-3.31E-05;-3.31E-03;1.64E-07;-6.14E-07;320.02;5.3;320.02;-0.01293
1.60E-06;-2.86E-08;-0.01788;-3.43E-05;-3.43E-03;-8.62E-08;3.22E-07;330.016;5.5;330.02;-0.01022
5.53E-06;-9.88E-08;-0.01788;-3.34E-05;-3.34E-03;-2.98E-07;1.11E-06;340.016;5.7;340.02;-6.67E-03
2.47E-06;-4.42E-08;-0.01788;-3.51E-05;-3.51E-03;-1.33E-07;4.97E-07;350.016;5.8;350.02;-5.30E-03
7.78E-06;-1.39E-07;-0.01788;-3.51E-05;-3.51E-03;-4.19E-07;1.57E-06;360.016;6;360.02;-7.37E-03
-4.94E-06;8.84E-08;-0.01788;-3.83E-05;-3.83E-03;2.66E-07;-9.95E-07;370.02;6.2;370.02;-0.01061
-1.38E-06;2.47E-08;-0.01788;-3.86E-05;-3.86E-03;7.44E-08;-2.78E-07;380.016;6.3;380.02;-7.37E-04
-4.51E-06;8.06E-08;-0.01788;-4.02E-05;-4.02E-03;2.43E-07;-9.07E-07;390.016;6.5;390.02;-6.67E-03
1.02E-06;-1.82E-08;-0.01787;-4.07E-05;-4.07E-03;-5.48E-08;2.05E-07;400.016;6.7;400.02;-7.81E-03
2.33E-06;-4.16E-08;-0.01788;-3.94E-05;-3.94E-03;-1.25E-07;4.68E-07;410.016;6.8;410.02;-0.01006
3.78E-06;-6.76E-08;-0.01788;-4.18E-05;-4.18E-03;-2.04E-07;7.61E-07;420.016;7;420.02;-9.45E-03
2.76E-06;-4.94E-08;-0.01788;-4.10E-05;-4.10E-03;-1.49E-07;5.56E-07;430;7.2;430;-9.38E-03
6.54E-07;-1.17E-08;-0.01788;-4.25E-05;-4.25E-03;-3.52E-08;1.32E-07;440;7.3;440;-0.01015
-1.16E-06;2.08E-08;-0.01788;-4.43E-05;-4.43E-03;6.27E-08;-2.34E-07;450;7.5;450;-7.80E-03
3.64E-06;-6.50E-08;-0.01788;-4.30E-05;-4.30E-03;-1.96E-07;7.32E-07;460;7.7;460;-0.0124
4.36E-07;-7.80E-09;-0.01788;-4.67E-05;-4.67E-03;-2.35E-08;8.78E-08;470.016;7.8;470.02;-0.01178
-2.62E-06;4.68E-08;-0.01788;-4.62E-05;-4.62E-03;1.41E-07;-5.27E-07;480.028;8;480.03;-0.0104
-2.91E-06;5.20E-08;-0.01788;-4.79E-05;-4.79E-03;1.57E-07;-5.85E-07;490.028;8.2;490.03;-9.78E-03
-7.49E-06;1.34E-07;-0.01788;-4.77E-05;-4.77E-03;4.03E-07;-1.51E-06;500.028;8.3;500.03;-9.16E-03
4.36E-07;-7.80E-09;-0.01788;-4.89E-05;-4.89E-03;-2.35E-08;8.78E-08;510.028;8.5;510.03;-0.01025
-1.45E-07;2.60E-09;-0.01788;-5.06E-05;-5.06E-03;7.83E-09;-2.93E-08;520.028;8.7;520.03;-0.01486
-2.91E-07;5.20E-09;-0.01788;-4.96E-05;-4.96E-03;1.57E-08;-5.85E-08;530.028;8.8;530.03;-0.01173
-5.53E-06;9.88E-08;-0.01788;-5.22E-05;-5.22E-03;2.98E-07;-1.11E-06;540.032;9;540.03;-0.01364
8.73E-07;-1.56E-08;-0.01788;-5.24E-05;-5.24E-03;-4.70E-08;1.76E-07;550.028;9.2;550.03;-0.0136
-4.22E-06;7.54E-08;-0.01788;-5.39E-05;-5.39E-03;2.27E-07;-8.49E-07;560.028;9.3;560.03;-0.01243
-2.91E-07;5.20E-09;-0.01788;-5.51E-05;-5.51E-03;1.57E-08;-5.85E-08;570.028;9.5;570.03;-7.38E-03
-3.42E-06;6.11E-08;-0.01788;-5.56E-05;-5.56E-03;1.84E-07;-6.88E-07;580.036;9.7;580.04;-7.16E-03
5.02E-06;-8.97E-08;-0.01788;-5.38E-05;-5.38E-03;-2.70E-07;1.01E-06;590.024;9.8;590.02;-0.01113
5.09E-07;-9.10E-09;-0.01788;-5.53E-05;-5.53E-03;-2.74E-08;1.02E-07;600.024;10;600.02;-0.0109
3.64E-06;-6.50E-08;-0.01788;-5.65E-05;-5.65E-03;-1.96E-07;7.32E-07;610.028;10.2;610.03;-0.01205
-2.18E-06;3.90E-08;-0.01788;-5.57E-05;-5.57E-03;1.17E-07;-4.39E-07;620.008;10.3;620.01;-0.013
-3.27E-06;5.85E-08;-0.01788;-5.85E-05;-5.85E-03;1.76E-07;-6.58E-07;630.008;10.5;630.01;-7.36E-03
5.96E-06;-1.07E-07;-0.01788;-5.91E-05;-5.91E-03;-3.21E-07;1.20E-06;640.008;10.7;640.01;-7.15E-03
-1.09E-06;1.95E-08;-0.01788;-5.79E-05;-5.79E-03;5.87E-08;-2.19E-07;650.02;10.8;650.02;-3.62E-03
-4.80E-06;8.58E-08;-0.01788;-6.05E-05;-6.05E-03;2.58E-07;-9.66E-07;660.008;11;660.01;-0.01037
-4.80E-06;8.58E-08;-0.01788;-5.95E-05;-5.95E-03;2.58E-07;-9.66E-07;670.008;11.2;670.01;-9.15E-03
2.11E-06;-3.77E-08;-0.01787;-6.09E-05;-6.09E-03;-1.14E-07;4.24E-07;680.008;11.3;680.01;-9.30E-03
-5.09E-06;9.10E-08;-0.01788;-5.98E-05;-5.98E-03;2.74E-07;-1.02E-06;690.008;11.5;690.01;-0.01044
5.82E-06;-1.04E-07;-0.01788;-6.06E-05;-6.06E-03;-3.13E-07;1.17E-06;700.008;11.7;700.01;-7.72E-03
2.25E-06;-4.03E-08;-0.01788;-6.15E-05;-6.15E-03;-1.21E-07;4.54E-07;710.008;11.8;710.01;-0.01076
-1.53E-06;2.73E-08;-0.01788;-6.39E-05;-6.39E-03;8.22E-08;-3.07E-07;720.02;12;720.02;-9.56E-03
4.00E-06;-7.15E-08;-0.01788;-6.28E-05;-6.28E-03;-2.15E-07;8.05E-07;730.004;12.2;730;-0.01395
3.20E-06;-5.72E-08;-0.01788;-6.42E-05;-6.42E-03;-1.72E-07;6.44E-07;740.004;12.3;740;-0.01145
-3.05E-06;5.46E-08;-0.01788;-6.60E-05;-6.60E-03;1.64E-07;-6.14E-07;750.008;12.5;750.01;-8.91E-03
5.82E-06;-1.04E-07;-0.01788;-6.62E-05;-6.62E-03;-3.13E-07;1.17E-06;760.004;12.7;760;-0.01175
-8.00E-07;1.43E-08;-0.01788;-6.55E-05;-6.55E-03;4.31E-08;-1.61E-07;770.004;12.8;770;-0.01054
-3.13E-06;5.59E-08;-0.01788;-6.42E-05;-6.42E-03;1.68E-07;-6.29E-07;780.004;13;780;-8.23E-03
-3.49E-06;6.24E-08;-0.01788;-6.74E-05;-6.74E-03;1.88E-07;-7.02E-07;790.008;13.2;790.01;-6.84E-03
-1.60E-06;2.86E-08;-0.01788;-6.50E-05;-6.50E-03;8.62E-08;-3.22E-07;800.004;13.3;800;-0.01069
-5.60E-06;1.00E-07;-0.01787;-6.72E-05;-6.72E-03;3.02E-07;-1.13E-06;810.004;13.5;810;-8.34E-03
-2.47E-06;4.42E-08;-0.01788;-6.82E-05;-6.82E-03;1.33E-07;-4.97E-07;820.004;13.7;820;-8.87E-03
1.89E-06;-3.38E-08;-0.01788;-7.19E-05;-7.19E-03;-1.02E-07;3.80E-07;830.004;13.8;830;-8.10E-03
-7.27E-07;1.30E-08;-0.01788;-6.94E-05;-6.94E-03;3.92E-08;-1.46E-07;840;14;840;-0.01112
-1.96E-06;3.51E-08;-0.01788;-7.03E-05;-7.03E-03;1.06E-07;-3.95E-07;850;14.2;850;-8.62E-03
-1.89E-06;3.38E-08;-0.01788;-7.28E-05;-7.28E-03;1.02E-07;-3.80E-07;860;14.3;860;-0.01222
-7.27E-07;1.30E-08;-0.01788;-7.15E-05;-7.15E-03;3.92E-08;-1.46E-07;870;14.5;870;-0.01936
4.07E-06;-7.28E-08;-0.01788;-6.97E-05;-6.97E-03;-2.19E-07;8.19E-07;880;14.7;880;-9.89E-03
-5.09E-06;9.10E-08;-0.01788;-7.23E-05;-7.23E-03;2.74E-07;-1.02E-06;890;14.8;890;-0.01079
4.07E-06;-7.28E-08;-0.01788;-7.58E-05;-7.58E-03;-2.19E-07;8.19E-07;900;15;900;-0.01154
3.49E-06;-6.24E-08;-0.01788;-7.31E-05;-7.31E-03;-1.88E-07;7.02E-07;910.016;15.2;910.02;-0.01251
6.40E-06;-1.14E-07;-0.01788;-7.50E-05;-7.50E-03;-3.45E-07;1.29E-06;920.012;15.3;920.01;-0.01189
2.40E-06;-4.29E-08;-0.01788;-7.55E-05;-7.55E-03;-1.29E-07;4.83E-07;930.028;15.5;930.03;-0.01765
2.98E-06;-5.33E-08;-0.01788;-7.63E-05;-7.63E-03;-1.61E-07;6.00E-07;940.028;15.7;940.03;-7.95E-03
1.45E-07;-2.60E-09;-0.01788;-7.67E-05;-7.67E-03;-7.83E-09;2.93E-08;950.028;15.8;950.03;-8.92E-03
6.69E-06;-1.20E-07;-0.01788;-7.61E-05;-7.61E-03;-3.60E-07;1.35E-06;960.028;16;960.03;-0.01275
-2.91E-07;5.20E-09;-0.01788;-7.65E-05;-7.65E-03;1.57E-08;-5.85E-08;970.028;16.2;970.03;-0.01368
-5.09E-07;9.10E-09;-0.01788;-7.53E-05;-7.53E-03;2.74E-08;-1.02E-07;980.028;16.3;980.03;-0.01792
-3.05E-06;5.46E-08;-0.01788;-7.41E-05;-7.41E-03;1.64E-07;-6.14E-07;990.028;16.5;990.03;-0.01576
4.36E-07;-7.80E-09;-0.01788;-7.91E-05;-7.91E-03;-2.35E-08;8.78E-08;1000.03;16.7;1000;-0.01513
1.31E-06;-2.34E-08;-0.01788;-8.07E-05;-8.07E-03;-7.05E-08;2.63E-07;1010.03;16.8;1010;-0.01087
1.82E-06;-3.25E-08;-0.01788;-7.87E-05;-7.87E-03;-9.79E-08;3.66E-07;1020.03;17;1020;-0.0168
-1.96E-06;3.51E-08;-0.01788;-7.98E-05;-7.98E-03;1.06E-07;-3.95E-07;1030.02;17.2;1030;-0.02045
1.82E-06;-3.25E-08;-0.01788;-8.08E-05;-8.08E-03;-9.79E-08;3.66E-07;1040.02;17.3;1040;-0.01735
-2.11E-06;3.77E-08;-0.01787;-7.99E-05;-7.99E-03;1.14E-07;-4.24E-07;1050.02;17.5;1050;-9.04E-03
-2.11E-06;3.77E-08;-0.01787;-7.85E-05;-7.85E-03;1.14E-07;-4.24E-07;1060.02;17.7;1060;-0.0121
4.07E-06;-7.28E-08;-0.01788;-8.01E-05;-8.01E-03;-2.19E-07;8.19E-07;1070.02;17.8;1070;-0.01401
1.24E-06;-2.21E-08;-0.01788;-8.47E-05;-8.47E-03;-6.66E-08;2.49E-07;1080.02;18;1080;-0.01089
1.16E-06;-2.08E-08;-0.01788;-8.11E-05;-8.11E-03;-6.27E-08;2.34E-07;1090.02;18.2;1090;-0.01526
4.58E-06;-8.19E-08;-0.01788;-8.08E-05;-8.08E-03;-2.47E-07;9.22E-07;1100.02;18.3;1100;-0.01372
-2.69E-06;4.81E-08;-0.01788;-8.48E-05;-8.48E-03;1.45E-07;-5.41E-07;1110.02;18.5;1110;-0.01256
4.80E-06;-8.58E-08;-0.01788;-8.44E-05;-8.44E-03;-2.58E-07;9.66E-07;1120.02;18.7;1120;-8.87E-03
2.91E-06;-5.20E-08;-0.01788;-8.58E-05;-8.58E-03;-1.57E-07;5.85E-07;1130.02;18.8;1130;-0.02175
1.67E-06;-2.99E-08;-0.01788;-8.32E-05;-8.32E-03;-9.01E-08;3.37E-07;1140.02;19;1140;-0.02328
-9.16E-06;1.64E-07;-0.01788;-8.58E-05;-8.58E-03;4.93E-07;-1.84E-06;1150.02;19.2;1150;-8.22E-03
-9.45E-07;1.69E-08;-0.01788;-8.49E-05;-8.49E-03;5.09E-08;-1.90E-07;1160.03;19.3;1160;-0.01105
-3.05E-06;5.46E-08;-0.01788;-8.51E-05;-8.51E-03;1.64E-07;-6.14E-07;1170.02;19.5;1170;-0.01546
4.36E-06;-7.80E-08;-0.01788;-8.55E-05;-8.55E-03;-2.35E-07;8.78E-07;1180.02;19.7;1180;-0.01722
2.33E-06;-4.16E-08;-0.01788;-8.67E-05;-8.67E-03;-1.25E-07;4.68E-07;1190.02;19.8;1190;-0.01255
-7.78E-06;1.39E-07;-0.01788;-8.66E-05;-8.66E-03;4.19E-07;-1.57E-06;1200.02;20;1200;-0.01311
-6.33E-06;1.13E-07;-0.01788;-8.88E-05;-8.88E-03;3.41E-07;-1.27E-06;1210.02;20.2;1210;-0.01403
-4.36E-07;7.80E-09;-0.01788;-8.87E-05;-8.87E-03;2.35E-08;-8.78E-08;1220.02;20.3;1220;-0.01285
2.04E-06;-3.64E-08;-0.01787;-8.68E-05;-8.68E-03;-1.10E-07;4.10E-07;1230.02;20.5;1230;-0.0142
-2.62E-06;4.68E-08;-0.01788;-8.57E-05;-8.57E-03;1.41E-07;-5.27E-07;1240;20.7;1240;-0.01144
9.16E-06;-1.64E-07;-0.01788;-9.00E-05;-9.00E-03;-4.93E-07;1.84E-06;1250;20.8;1250;-0.01704
2.62E-06;-4.68E-08;-0.01788;-8.98E-05;-8.98E-03;-1.41E-07;5.27E-07;1260;21;1260;-0.01623
-7.27E-08;1.30E-09;-0.01788;-9.00E-05;-9.00E-03;3.92E-09;-1.46E-08;1270.01;21.2;1270;-0.01565
2.91E-07;-5.20E-09;-0.01788;-9.18E-05;-9.18E-03;-1.57E-08;5.85E-08;1280;21.3;1280;-0.01736
1.31E-06;-2.34E-08;-0.01788;-9.26E-05;-9.26E-03;-7.05E-08;2.63E-07;1290;21.5;1290;-0.01134
-2.47E-06;4.42E-08;-0.01788;-9.09E-05;-9.09E-03;1.33E-07;-4.97E-07;1300;21.7;1300;-0.01867
-8.80E-06;1.57E-07;-0.01788;-9.45E-05;-9.45E-03;4.74E-07;-1.77E-06;1310;21.8;1310;-0.01475
3.64E-07;-6.50E-09;-0.01788;-9.38E-05;-9.38E-03;-1.96E-08;7.32E-08;1320;22;1320;-0.01383
-4.22E-06;7.54E-08;-0.01788;-9.31E-05;-9.31E-03;2.27E-07;-8.49E-07;1330;22.2;1330;-9.53E-03
-2.76E-06;4.94E-08;-0.01788;-9.32E-05;-9.32E-03;1.49E-07;-5.56E-07;1340.02;22.3;1340;-0.02243
5.31E-06;-9.49E-08;-0.01788;-9.42E-05;-9.42E-03;-2.86E-07;1.07E-06;1350.02;22.5;1350;-0.01471
-4.29E-06;7.67E-08;-0.01788;-9.53E-05;-9.53E-03;2.31E-07;-8.63E-07;1360.02;22.7;1360;-0.01639
3.85E-06;-6.89E-08;-0.01788;-9.70E-05;-9.70E-03;-2.08E-07;7.75E-07;1370.01;22.8;1370;-0.01045
-2.04E-06;3.64E-08;-0.01787;-9.64E-05;-9.64E-03;1.10E-07;-4.10E-07;1380.01;23;1380;-0.01273
-3.93E-06;7.02E-08;-0.01788;-9.44E-05;-9.44E-03;2.11E-07;-7.90E-07;1390.01;23.2;1390;-0.01307
-1.45E-06;2.60E-08;-0.01788;-9.61E-05;-9.61E-03;7.83E-08;-2.93E-07;1400.03;23.3;1400;-0.01478
3.93E-06;-7.02E-08;-0.01788;-9.90E-05;-9.90E-03;-2.12E-07;7.90E-07;1410.03;23.5;1410;-0.01901
-6.18E-06;1.11E-07;-0.01788;-9.85E-05;-9.85E-03;3.33E-07;-1.24E-06;1420.03;23.7;1420;-0.01395
-6.62E-06;1.18E-07;-0.01787;-9.91E-05;-9.91E-03;3.56E-07;-1.33E-06;1430.03;23.8;1430;-0.01222
-6.40E-06;1.14E-07;-0.01788;-9.85E-05;-9.85E-03;3.45E-07;-1.29E-06;1440.03;24;1440;-0.01586
2.33E-06;-4.16E-08;-0.01788;-9.96E-05;-9.96E-03;-1.25E-07;4.68E-07;1450.03;24.2;1450;-0.02183
-1.96E-06;3.51E-08;-0.01788;-9.92E-05;-9.92E-03;1.06E-07;-3.95E-07;1470.03;24.5;1470;-0.01696
-3.42E-06;6.11E-08;-0.01788;-1.02E-04;-0.010162;1.84E-07;-6.88E-07;1480.03;24.7;1480;-0.0131
3.42E-06;-6.11E-08;-0.01788;-9.96E-05;-9.96E-03;-1.84E-07;6.88E-07;1490.02;24.8;1490;-0.01733
-1.31E-06;2.34E-08;-0.01788;-1.02E-04;-0.010173;7.05E-08;-2.63E-07;1500.02;25;1500;-0.01383
5.82E-06;-1.04E-07;-0.01788;-1.02E-04;-0.010179;-3.13E-07;1.17E-06;1510.03;25.2;1510;-0.0169
-5.74E-06;1.03E-07;-0.01787;-1.03E-04;-0.010339;3.09E-07;-1.16E-06;1520.03;25.3;1520;-0.02765
-3.64E-07;6.50E-09;-0.01788;-1.05E-04;-0.010516;1.96E-08;-7.32E-08;1530.02;25.5;1530;-0.013
7.27E-06;-1.30E-07;-0.01788;-1.03E-04;-0.010269;-3.92E-07;1.46E-06;1540.03;25.7;1540;-0.01759
-2.91E-06;5.20E-08;-0.01788;-1.02E-04;-0.010208;1.57E-07;-5.85E-07;1550.02;25.8;1550;-0.01701
9.96E-06;-1.78E-07;-0.01788;-1.04E-04;-0.010444;-5.37E-07;2.00E-06;1560.02;26;1560;-0.01234
-5.60E-06;1.00E-07;-0.01787;-1.05E-04;-0.010464;3.02E-07;-1.13E-06;1570.02;26.2;1570;-0.01795
2.76E-06;-4.94E-08;-0.01788;-1.04E-04;-0.01038;-1.49E-07;5.56E-07;1580.02;26.3;1580;-0.01425
-1.82E-06;3.25E-08;-0.01788;-1.02E-04;-0.010243;9.79E-08;-3.66E-07;1590.02;26.5;1590;-0.01885
4.29E-06;-7.67E-08;-0.01788;-1.05E-04;-0.010505;-2.31E-07;8.63E-07;1600.02;26.7;1600;-0.01829
2.47E-06;-4.42E-08;-0.01788;-1.05E-04;-0.010493;-1.33E-07;4.97E-07;1610.02;26.8;1610;-0.01517
2.04E-06;-3.64E-08;-0.01787;-1.06E-04;-0.010598;-1.10E-07;4.10E-07;1620.02;27;1620;-0.01667
-1.45E-06;2.60E-08;-0.01788;-1.06E-04;-0.010638;7.83E-08;-2.93E-07;1630.02;27.2;1630;-0.01472
2.91E-07;-5.20E-09;-0.01788;-1.07E-04;-0.010682;-1.57E-08;5.85E-08;1640.02;27.3;1640;-0.02436
4.14E-06;-7.41E-08;-0.01788;-1.07E-04;-0.010659;-2.23E-07;8.34E-07;1650.02;27.5;1650;-0.0116
4.65E-06;-8.32E-08;-0.01788;-1.08E-04;-0.01079;-2.51E-07;9.36E-07;1660.02;27.7;1660;-0.01893
3.42E-06;-6.11E-08;-0.01788;-1.10E-04;-0.010967;-1.84E-07;6.88E-07;1670.02;27.8;1670;-0.0116
1.16E-06;-2.08E-08;-0.01788;-1.09E-04;-0.010944;-6.27E-08;2.34E-07;1680.03;28;1680;-0.02006
-2.04E-06;3.64E-08;-0.01787;-1.10E-04;-0.011031;1.10E-07;-4.10E-07;1690.02;28.2;1690;-0.01349
-3.93E-06;7.02E-08;-0.01788;-1.11E-04;-0.011046;2.11E-07;-7.90E-07;1700.02;28.3;1700;-0.01557
-1.02E-06;1.82E-08;-0.01787;-1.08E-04;-0.010798;5.48E-08;-2.05E-07;1710.02;28.5;1710;-0.02502
-1.45E-07;2.60E-09;-0.01788;-1.10E-04;-0.010987;7.83E-09;-2.93E-08;1720.02;28.7;1720;-0.0167
2.98E-06;-5.33E-08;-0.01788;-1.10E-04;-0.011017;-1.61E-07;6.00E-07;1730.02;28.8;1730;-0.01726
-9.45E-07;1.69E-08;-0.01788;-1.11E-04;-0.011133;5.09E-08;-1.90E-07;1740.02;29;1740;-7.82E-03
-4.14E-06;7.41E-08;-0.01788;-1.11E-04;-0.01113;2.23E-07;-8.34E-07;1750.02;29.2;1750;-0.01742
-3.49E-06;6.24E-08;-0.01788;-1.13E-04;-0.011328;1.88E-07;-7.02E-07;1760.02;29.3;1760;-0.01682
3.93E-06;-7.02E-08;-0.01788;-1.14E-04;-0.011427;-2.12E-07;7.90E-07;1770.02;29.5;1770;-0.02299
-1.96E-06;3.51E-08;-0.01788;-1.14E-04;-0.01138;1.06E-07;-3.95E-07;1780.01;29.7;1780;-0.02143
-3.42E-06;6.11E-08;-0.01788;-1.15E-04;-0.011485;1.84E-07;-6.88E-07;1790.01;29.8;1790;-0.01504
5.82E-06;-1.04E-07;-0.01788;-1.15E-04;-0.011514;-3.13E-07;1.17E-06;1800.01;30;1800;-0.02138
5.89E-06;-1.05E-07;-0.01788;-1.14E-04;-0.011368;-3.17E-07;1.19E-06;1810.02;30.2;1810;-0.01556
3.42E-06;-6.11E-08;-0.01788;-1.17E-04;-0.011715;-1.84E-07;6.88E-07;1830.01;30.5;1830;-0.01708
-6.54E-06;1.17E-07;-0.01788;-1.17E-04;-0.011717;3.52E-07;-1.32E-06;1840.02;30.7;1840;-0.01901
1.09E-06;-1.95E-08;-0.01788;-1.16E-04;-0.01156;-5.87E-08;2.19E-07;1850.01;30.8;1850;-0.01302
-4.36E-07;7.80E-09;-0.01788;-1.17E-04;-0.01172;2.35E-08;-8.78E-08;1860.03;31;1860;-0.01719
-1.60E-06;2.86E-08;-0.01788;-1.17E-04;-0.011674;8.62E-08;-3.22E-07;1870.03;31.2;1870;-0.0195
1.89E-06;-3.38E-08;-0.01788;-1.16E-04;-0.011642;-1.02E-07;3.80E-07;1880.02;31.3;1880;-0.02086
-7.05E-06;1.26E-07;-0.01788;-1.20E-04;-0.011953;3.80E-07;-1.42E-06;1890.02;31.5;1890;-0.01522
2.55E-06;-4.55E-08;-0.01788;-1.18E-04;-0.011773;-1.37E-07;5.12E-07;1900.02;31.7;1900;-0.01601
-6.54E-07;1.17E-08;-0.01788;-1.17E-04;-0.011735;3.52E-08;-1.32E-07;1910.02;31.8;1910;-0.01445
-1.96E-06;3.51E-08;-0.01788;-1.21E-04;-0.012081;1.06E-07;-3.95E-07;1920.02;32;1920;-0.01942
-2.25E-06;4.03E-08;-0.01788;-1.19E-04;-0.011901;1.21E-07;-4.54E-07;1930.02;32.2;1930;-0.01827
9.16E-06;-1.64E-07;-0.01788;-1.19E-04;-0.011918;-4.93E-07;1.84E-06;1940.03;32.3;1940;-0.01653
9.09E-06;-1.63E-07;-0.01788;-1.19E-04;-0.011875;-4.90E-07;1.83E-06;1950.02;32.5;1950;-0.01707
3.64E-06;-6.50E-08;-0.01788;-1.19E-04;-0.011909;-1.96E-07;7.32E-07;1960.02;32.7;1960;-0.01146
-5.82E-07;1.04E-08;-0.01788;-1.20E-04;-0.012034;3.13E-08;-1.17E-07;1970.02;32.8;1970;-0.01784
-7.13E-06;1.27E-07;-0.01788;-1.24E-04;-0.012349;3.84E-07;-1.43E-06;1980.02;33;1980;-0.02997
2.25E-06;-4.03E-08;-0.01788;-1.21E-04;-0.01209;-1.21E-07;4.54E-07;1990.02;33.2;1990;-0.01626
4.87E-06;-8.71E-08;-0.01788;-1.20E-04;-0.012029;-2.62E-07;9.80E-07;2000.02;33.3;2000;-0.01545
4.65E-06;-8.32E-08;-0.01788;-1.23E-04;-0.012337;-2.51E-07;9.36E-07;2010.02;33.5;2010;-0.02201
