171024 60 OPL 40 PDMS 41,4 FE 16 Oil 25 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-5.67E-06;1.01E-07;-0.01787;-5.49E-05;-5.49E-03;3.05E-07;-1.14E-06;10.012;0.2;10.012;0.1852
-9.53E-06;1.70E-07;-0.01788;-9.30E-05;-9.30E-03;5.13E-07;-1.92E-06;20.016;0.3;20.016;0.1848
6.47E-06;-1.16E-07;-0.01788;-1.17E-04;-0.011726;-3.49E-07;1.30E-06;30.016;0.5;30.016;0.1899
-3.42E-06;6.11E-08;-0.01788;-1.38E-04;-0.013753;1.84E-07;-6.88E-07;40.012;0.7;40.012;0.1807
-1.05E-05;1.87E-07;-0.01788;-1.52E-04;-0.015181;5.64E-07;-2.11E-06;50.016;0.8;50.016;0.1464
-3.49E-06;6.24E-08;-0.01788;-1.65E-04;-0.016534;1.88E-07;-7.02E-07;60.016;1;60.016;0.1465
5.31E-06;-9.49E-08;-0.01788;-1.73E-04;-0.017264;-2.86E-07;1.07E-06;70.016;1.2;70.016;0.1421
-8.29E-06;1.48E-07;-0.01788;-1.89E-04;-0.018869;4.46E-07;-1.67E-06;80.012;1.3;80.012;0.1375
7.78E-06;-1.39E-07;-0.01788;-2.01E-04;-0.020058;-4.19E-07;1.57E-06;90.012;1.5;90.012;0.1405
5.45E-06;-9.75E-08;-0.01788;-2.14E-04;-0.021364;-2.94E-07;1.10E-06;100.012;1.7;100.01;0.134
1.38E-06;-2.47E-08;-0.01788;-2.19E-04;-0.021879;-7.44E-08;2.78E-07;110.012;1.8;110.01;0.1307
3.27E-06;-5.85E-08;-0.01788;-2.25E-04;-0.022446;-1.76E-07;6.58E-07;120.012;2;120.01;0.1445
1.23E-05;-2.20E-07;-0.01788;-2.34E-04;-0.023397;-6.62E-07;2.47E-06;130.008;2.2;130.01;0.1366
-4.36E-07;7.80E-09;-0.01788;-2.40E-04;-0.024031;2.35E-08;-8.78E-08;140.008;2.3;140.01;0.1286
1.89E-06;-3.38E-08;-0.01788;-2.50E-04;-0.025008;-1.02E-07;3.80E-07;150.008;2.5;150.01;0.1183
-1.16E-06;2.08E-08;-0.01788;-2.57E-04;-0.025654;6.27E-08;-2.34E-07;160.012;2.7;160.01;0.1412
-1.40E-05;2.50E-07;-0.01788;-2.62E-04;-0.026236;7.52E-07;-2.81E-06;170.008;2.8;170.01;0.1105
-6.91E-06;1.24E-07;-0.01788;-2.66E-04;-0.026567;3.72E-07;-1.39E-06;180.024;3;180.02;0.1176
-6.98E-06;1.25E-07;-0.01788;-2.65E-04;-0.026521;3.76E-07;-1.40E-06;190.012;3.2;190.01;0.11
-1.12E-05;2.00E-07;-0.01788;-2.72E-04;-0.027172;6.03E-07;-2.25E-06;200.012;3.3;200.01;0.1195
1.20E-05;-2.14E-07;-0.01788;-2.78E-04;-0.027792;-6.46E-07;2.41E-06;210.008;3.5;210.01;0.1207
-5.60E-06;1.00E-07;-0.01787;-2.81E-04;-0.028047;3.02E-07;-1.13E-06;220.004;3.7;220;0.1111
3.64E-07;-6.50E-09;-0.01788;-2.86E-04;-0.028638;-1.96E-08;7.32E-08;230.004;3.8;230;0.1202
5.82E-07;-1.04E-08;-0.01788;-2.92E-04;-0.029173;-3.13E-08;1.17E-07;240.02;4;240.02;0.1062
-8.00E-06;1.43E-07;-0.01788;-2.92E-04;-0.029217;4.31E-07;-1.61E-06;250.02;4.2;250.02;0.1024
-3.71E-06;6.63E-08;-0.01788;-2.98E-04;-0.029821;2.00E-07;-7.46E-07;260.008;4.3;260.01;0.109
2.33E-06;-4.16E-08;-0.01788;-3.02E-04;-0.030188;-1.25E-07;4.68E-07;270.012;4.5;270.01;0.1278
2.18E-06;-3.90E-08;-0.01788;-3.05E-04;-0.030485;-1.18E-07;4.39E-07;280.012;4.7;280.01;0.1178
7.20E-06;-1.29E-07;-0.01788;-3.09E-04;-0.030868;-3.88E-07;1.45E-06;290.004;4.8;290;0.1018
2.25E-06;-4.03E-08;-0.01788;-3.14E-04;-0.031357;-1.21E-07;4.54E-07;300.004;5;300;0.09149
-1.75E-06;3.12E-08;-0.01788;-3.12E-04;-0.031218;9.40E-08;-3.51E-07;310.004;5.2;310;0.1022
-1.38E-06;2.47E-08;-0.01788;-3.17E-04;-0.031674;7.44E-08;-2.78E-07;320;5.3;320;0.1034
2.69E-06;-4.81E-08;-0.01788;-3.20E-04;-0.031994;-1.45E-07;5.41E-07;330.008;5.5;330.01;0.0932
1.06E-05;-1.90E-07;-0.01788;-3.27E-04;-0.032709;-5.72E-07;2.14E-06;340;5.7;340;0.1208
-5.96E-06;1.07E-07;-0.01788;-3.28E-04;-0.032805;3.21E-07;-1.20E-06;350.004;5.8;350;0.1062
-1.29E-05;2.30E-07;-0.01788;-3.30E-04;-0.033012;6.93E-07;-2.59E-06;360;6;360;0.1163
8.00E-07;-1.43E-08;-0.01788;-3.31E-04;-0.033134;-4.31E-08;1.61E-07;370;6.2;370;0.1141
2.76E-06;-4.94E-08;-0.01788;-3.31E-04;-0.033088;-1.49E-07;5.56E-07;380;6.3;380;0.1086
2.55E-06;-4.55E-08;-0.01788;-3.36E-04;-0.033634;-1.37E-07;5.12E-07;390;6.5;390;0.1009
5.09E-06;-9.10E-08;-0.01788;-3.41E-04;-0.034094;-2.74E-07;1.02E-06;400;6.7;400;0.109
7.85E-06;-1.40E-07;-0.01788;-3.42E-04;-0.034161;-4.23E-07;1.58E-06;410;6.8;410;0.09095
-2.76E-06;4.94E-08;-0.01788;-3.45E-04;-0.034533;1.49E-07;-5.56E-07;420;7;420;0.1035
2.18E-07;-3.90E-09;-0.01788;-3.47E-04;-0.034658;-1.18E-08;4.39E-08;429.996;7.2;430;0.1094
-5.31E-06;9.49E-08;-0.01788;-3.53E-04;-0.035315;2.86E-07;-1.07E-06;439.996;7.3;440;0.1083
6.47E-06;-1.16E-07;-0.01788;-3.45E-04;-0.034446;-3.49E-07;1.30E-06;449.996;7.5;450;0.1105
8.00E-06;-1.43E-07;-0.01788;-3.51E-04;-0.035109;-4.31E-07;1.61E-06;460.012;7.7;460.01;0.07854
-1.38E-06;2.47E-08;-0.01788;-3.49E-04;-0.034894;7.44E-08;-2.78E-07;470.012;7.8;470.01;0.09287
-2.98E-06;5.33E-08;-0.01788;-3.55E-04;-0.035464;1.61E-07;-6.00E-07;480.016;8;480.02;0.08329
9.45E-07;-1.69E-08;-0.01788;-3.57E-04;-0.035653;-5.09E-08;1.90E-07;490.012;8.2;490.01;0.08488
-9.45E-07;1.69E-08;-0.01788;-3.63E-04;-0.036319;5.09E-08;-1.90E-07;500.012;8.3;500.01;0.09342
-8.36E-06;1.50E-07;-0.01788;-3.59E-04;-0.035923;4.50E-07;-1.68E-06;510.016;8.5;510.02;0.08474
7.56E-06;-1.35E-07;-0.01788;-3.60E-04;-0.035993;-4.07E-07;1.52E-06;520.008;8.7;520.01;0.08849
5.96E-06;-1.07E-07;-0.01788;-3.69E-04;-0.036903;-3.21E-07;1.20E-06;530.008;8.8;530.01;0.103
8.00E-06;-1.43E-07;-0.01788;-3.67E-04;-0.036688;-4.31E-07;1.61E-06;540.016;9;540.02;0.08904
8.43E-06;-1.51E-07;-0.01788;-3.72E-04;-0.037156;-4.54E-07;1.70E-06;550.008;9.2;550.01;0.07961
-1.58E-05;2.82E-07;-0.01788;-3.68E-04;-0.036804;8.50E-07;-3.18E-06;560.016;9.3;560.02;0.09143
-1.75E-06;3.12E-08;-0.01788;-3.68E-04;-0.036845;9.40E-08;-3.51E-07;570.012;9.5;570.01;0.07916
1.09E-05;-1.95E-07;-0.01788;-3.72E-04;-0.037235;-5.87E-07;2.19E-06;580.012;9.7;580.01;0.08111
6.54E-06;-1.17E-07;-0.01788;-3.72E-04;-0.037241;-3.52E-07;1.32E-06;590.008;9.8;590.01;0.09063
7.27E-08;-1.30E-09;-0.01788;-3.78E-04;-0.037837;-3.92E-09;1.46E-08;600.012;10;600.01;0.1011
-6.04E-06;1.08E-07;-0.01788;-3.79E-04;-0.037875;3.25E-07;-1.21E-06;610.008;10.2;610.01;0.08652
-4.94E-06;8.84E-08;-0.01788;-3.80E-04;-0.037962;2.66E-07;-9.95E-07;620.004;10.3;620;0.07885
1.75E-06;-3.12E-08;-0.01788;-3.79E-04;-0.037927;-9.40E-08;3.51E-07;630.004;10.5;630;0.09932
1.38E-06;-2.47E-08;-0.01788;-3.76E-04;-0.037598;-7.44E-08;2.78E-07;640.004;10.7;640;0.08548
-8.73E-07;1.56E-08;-0.01788;-3.83E-04;-0.038314;4.70E-08;-1.76E-07;650.004;10.8;650;0.09193
-3.05E-06;5.46E-08;-0.01788;-3.88E-04;-0.038756;1.64E-07;-6.14E-07;660.004;11;660;0.08815
1.09E-06;-1.95E-08;-0.01788;-3.87E-04;-0.038692;-5.87E-08;2.19E-07;670.008;11.2;670.01;0.08989
2.69E-06;-4.81E-08;-0.01788;-3.87E-04;-0.038698;-1.45E-07;5.41E-07;680.02;11.3;680.02;0.07609
-3.93E-06;7.02E-08;-0.01788;-3.87E-04;-0.038735;2.11E-07;-7.90E-07;690.004;11.5;690;0.1052
-1.16E-06;2.08E-08;-0.01788;-3.91E-04;-0.039099;6.27E-08;-2.34E-07;700.004;11.7;700;0.08179
-2.69E-06;4.81E-08;-0.01788;-3.90E-04;-0.039017;1.45E-07;-5.41E-07;710.004;11.8;710;0.07469
3.35E-06;-5.98E-08;-0.01788;-3.95E-04;-0.039524;-1.80E-07;6.73E-07;720.004;12;720;0.08707
-1.82E-06;3.25E-08;-0.01788;-3.95E-04;-0.03948;9.79E-08;-3.66E-07;730;12.2;730;0.09868
1.17E-05;-2.09E-07;-0.01788;-3.94E-04;-0.039349;-6.31E-07;2.36E-06;740.004;12.3;740;0.1003
-6.54E-06;1.17E-07;-0.01788;-3.97E-04;-0.03966;3.52E-07;-1.32E-06;750;12.5;750;0.08994
-1.18E-05;2.11E-07;-0.01788;-3.95E-04;-0.039538;6.34E-07;-2.37E-06;760;12.7;760;0.09075
8.80E-06;-1.57E-07;-0.01788;-3.98E-04;-0.039826;-4.74E-07;1.77E-06;780;13;780;0.07198
7.27E-07;-1.30E-08;-0.01788;-4.00E-04;-0.039986;-3.92E-08;1.46E-07;790;13.2;790;0.09479
7.49E-06;-1.34E-07;-0.01788;-4.02E-04;-0.040227;-4.03E-07;1.51E-06;800;13.3;800;0.08286
-3.78E-06;6.76E-08;-0.01788;-4.00E-04;-0.039986;2.04E-07;-7.61E-07;810;13.5;810;0.08311
-2.91E-06;5.20E-08;-0.01788;-4.00E-04;-0.03998;1.57E-07;-5.85E-07;820;13.7;820;0.09686
-2.98E-06;5.33E-08;-0.01788;-4.01E-04;-0.04012;1.61E-07;-6.00E-07;830;13.8;830;0.1012
4.87E-06;-8.71E-08;-0.01788;-4.06E-04;-0.040632;-2.62E-07;9.80E-07;840.016;14;840.02;0.08441
2.76E-06;-4.94E-08;-0.01788;-4.09E-04;-0.040873;-1.49E-07;5.56E-07;850.008;14.2;850.01;0.0804
1.67E-06;-2.99E-08;-0.01788;-4.09E-04;-0.040905;-9.01E-08;3.37E-07;859.996;14.3;860;0.08779
3.85E-06;-6.89E-08;-0.01788;-4.09E-04;-0.040879;-2.08E-07;7.75E-07;870.012;14.5;870.01;0.1004
-1.27E-05;2.27E-07;-0.01788;-4.06E-04;-0.0406;6.85E-07;-2.56E-06;879.996;14.7;880;0.09912
-9.82E-06;1.76E-07;-0.01788;-4.05E-04;-0.040504;5.29E-07;-1.98E-06;889.996;14.8;890;0.08293
8.58E-06;-1.53E-07;-0.01788;-4.11E-04;-0.041114;-4.62E-07;1.73E-06;899.996;15;900;0.0714
1.67E-06;-2.99E-08;-0.01788;-4.15E-04;-0.041539;-9.01E-08;3.37E-07;909.996;15.2;910;0.08249
-3.13E-06;5.59E-08;-0.01788;-4.12E-04;-0.041216;1.68E-07;-6.29E-07;919.992;15.3;919.99;0.08386
-8.87E-06;1.59E-07;-0.01788;-4.13E-04;-0.041245;4.78E-07;-1.79E-06;930.008;15.5;930.01;0.07195
7.27E-08;-1.30E-09;-0.01788;-4.12E-04;-0.041202;-3.92E-09;1.46E-08;940.008;15.7;940.01;0.09071
5.09E-07;-9.10E-09;-0.01788;-4.16E-04;-0.041565;-2.74E-08;1.02E-07;950.008;15.8;950.01;0.08456
-8.00E-06;1.43E-07;-0.01788;-4.19E-04;-0.041879;4.31E-07;-1.61E-06;960.008;16;960.01;0.08694
1.21E-05;-2.16E-07;-0.01788;-4.20E-04;-0.041984;-6.50E-07;2.43E-06;970.008;16.2;970.01;0.08871
-1.02E-05;1.82E-07;-0.01787;-4.17E-04;-0.04167;5.48E-07;-2.05E-06;980.008;16.3;980.01;0.0741
-1.41E-04;2.53E-06;-0.01788;-3.79E-04;-0.03793;7.62E-06;-2.85E-05;990.008;16.5;990.01;0.07877
-3.78E-06;6.76E-08;-0.01788;-4.15E-04;-0.041492;2.04E-07;-7.61E-07;1000.01;16.7;1000;0.08637
-2.25E-06;4.03E-08;-0.01788;-4.19E-04;-0.041853;1.21E-07;-4.54E-07;1010.01;16.8;1010;0.09584
-6.04E-06;1.08E-07;-0.01788;-4.19E-04;-0.041917;3.25E-07;-1.21E-06;1020;17;1020;0.08761
-3.20E-06;5.72E-08;-0.01788;-4.25E-04;-0.042455;1.72E-07;-6.44E-07;1030;17.2;1030;0.07608
-4.29E-06;7.67E-08;-0.01788;-4.22E-04;-0.042188;2.31E-07;-8.63E-07;1040;17.3;1040;0.06244
3.49E-06;-6.24E-08;-0.01788;-4.23E-04;-0.042257;-1.88E-07;7.02E-07;1050;17.5;1050;0.1001
6.69E-06;-1.20E-07;-0.01788;-4.23E-04;-0.042301;-3.60E-07;1.35E-06;1060;17.7;1060;0.09495
-1.53E-06;2.73E-08;-0.01788;-4.20E-04;-0.042019;8.22E-08;-3.07E-07;1070.02;17.8;1070;0.08936
-4.65E-06;8.32E-08;-0.01788;-4.22E-04;-0.042173;2.51E-07;-9.36E-07;1080;18;1080;0.07749
-3.56E-06;6.37E-08;-0.01788;-4.28E-04;-0.042836;1.92E-07;-7.17E-07;1090;18.2;1090;0.07326
1.02E-06;-1.82E-08;-0.01787;-4.28E-04;-0.042816;-5.48E-08;2.05E-07;1100;18.3;1100;0.09472
2.91E-07;-5.20E-09;-0.01788;-4.27E-04;-0.042662;-1.57E-08;5.85E-08;1110.02;18.5;1110;0.08552
2.55E-06;-4.55E-08;-0.01788;-4.26E-04;-0.042577;-1.37E-07;5.12E-07;1120;18.7;1120;0.07416
-4.36E-06;7.80E-08;-0.01788;-4.29E-04;-0.042874;2.35E-07;-8.78E-07;1130;18.8;1130;0.08502
3.05E-06;-5.46E-08;-0.01788;-4.26E-04;-0.042644;-1.65E-07;6.14E-07;1140;19;1140;0.08005
-3.93E-06;7.02E-08;-0.01788;-4.35E-04;-0.04347;2.11E-07;-7.90E-07;1150;19.2;1150;0.09495
4.58E-06;-8.19E-08;-0.01788;-4.31E-04;-0.043045;-2.47E-07;9.22E-07;1160;19.3;1160;0.07668
4.22E-06;-7.54E-08;-0.01788;-4.36E-04;-0.043642;-2.27E-07;8.49E-07;1170;19.5;1170;0.09215
-5.74E-06;1.03E-07;-0.01787;-4.31E-04;-0.043139;3.09E-07;-1.16E-06;1180.02;19.7;1180;0.0825
-2.91E-07;5.20E-09;-0.01788;-4.27E-04;-0.042728;1.57E-08;-5.85E-08;1190;19.8;1190;0.06541
-9.74E-06;1.74E-07;-0.01788;-4.32E-04;-0.043208;5.25E-07;-1.96E-06;1200;20;1200;0.09246
-5.09E-07;9.10E-09;-0.01788;-4.30E-04;-0.043002;2.74E-08;-1.02E-07;1210;20.2;1210;0.1018
4.73E-06;-8.45E-08;-0.01788;-4.37E-04;-0.043685;-2.55E-07;9.51E-07;1220.02;20.3;1220;0.08869
2.55E-06;-4.55E-08;-0.01788;-4.38E-04;-0.043787;-1.37E-07;5.12E-07;1230;20.5;1230;0.08313
4.80E-06;-8.58E-08;-0.01788;-4.33E-04;-0.043287;-2.58E-07;9.66E-07;1240;20.7;1240;0.07214
3.49E-06;-6.24E-08;-0.01788;-4.33E-04;-0.043287;-1.88E-07;7.02E-07;1250;20.8;1250;0.09632
7.05E-06;-1.26E-07;-0.01788;-4.33E-04;-0.043298;-3.80E-07;1.42E-06;1260;21;1260;0.08114
-2.62E-06;4.68E-08;-0.01788;-4.38E-04;-0.043746;1.41E-07;-5.27E-07;1270.01;21.2;1270;0.08345
1.29E-05;-2.30E-07;-0.01788;-4.40E-04;-0.043976;-6.93E-07;2.59E-06;1280;21.3;1280;0.09085
1.45E-07;-2.60E-09;-0.01788;-4.42E-04;-0.04418;-7.83E-09;2.93E-08;1290;21.5;1290;0.06698
5.82E-06;-1.04E-07;-0.01788;-4.40E-04;-0.043967;-3.13E-07;1.17E-06;1300;21.7;1300;0.06855
-4.00E-06;7.15E-08;-0.01788;-4.38E-04;-0.043749;2.15E-07;-8.05E-07;1310;21.8;1310;0.09867
-2.04E-06;3.64E-08;-0.01787;-4.38E-04;-0.043831;1.10E-07;-4.10E-07;1320;22;1320;0.08908
-6.54E-07;1.17E-08;-0.01788;-4.41E-04;-0.044084;3.52E-08;-1.32E-07;1329.99;22.2;1330;0.08817
-9.45E-07;1.69E-08;-0.01788;-4.44E-04;-0.044351;5.09E-08;-1.90E-07;1339.99;22.3;1340;0.09644
4.58E-06;-8.19E-08;-0.01788;-4.36E-04;-0.043642;-2.47E-07;9.22E-07;1350.01;22.5;1350;0.08785
2.84E-06;-5.07E-08;-0.01787;-4.45E-04;-0.044497;-1.53E-07;5.71E-07;1359.99;22.7;1360;0.08345
-8.65E-06;1.55E-07;-0.01788;-4.42E-04;-0.044165;4.66E-07;-1.74E-06;1369.99;22.8;1370;0.07981
-1.45E-07;2.60E-09;-0.01788;-4.43E-04;-0.044337;7.83E-09;-2.93E-08;1380.01;23;1380;0.08467
8.73E-07;-1.56E-08;-0.01788;-4.42E-04;-0.044162;-4.70E-08;1.76E-07;1390.02;23.2;1390;0.07794
-9.89E-06;1.77E-07;-0.01788;-4.41E-04;-0.044081;5.33E-07;-1.99E-06;1400.01;23.3;1400;0.07779
5.24E-06;-9.36E-08;-0.01788;-4.46E-04;-0.044549;-2.82E-07;1.05E-06;1410.01;23.5;1410;0.08092
4.87E-06;-8.71E-08;-0.01788;-4.49E-04;-0.044881;-2.62E-07;9.80E-07;1420;23.7;1420;0.08906
-4.22E-06;7.54E-08;-0.01788;-4.44E-04;-0.044415;2.27E-07;-8.49E-07;1430.02;23.8;1430;0.0997
-6.33E-06;1.13E-07;-0.01788;-4.45E-04;-0.044505;3.41E-07;-1.27E-06;1440.01;24;1440;0.0822
-1.56E-05;2.79E-07;-0.01788;-4.44E-04;-0.044433;8.42E-07;-3.15E-06;1450;24.2;1450;0.07354
1.45E-07;-2.60E-09;-0.01788;-4.45E-04;-0.044523;-7.83E-09;2.93E-08;1460;24.3;1460;0.07997
-2.62E-06;4.68E-08;-0.01788;-4.50E-04;-0.045032;1.41E-07;-5.27E-07;1470;24.5;1470;0.07864
8.22E-06;-1.47E-07;-0.01788;-4.45E-04;-0.044479;-4.43E-07;1.65E-06;1480;24.7;1480;0.07657
1.53E-06;-2.73E-08;-0.01788;-4.47E-04;-0.044651;-8.22E-08;3.07E-07;1490;24.8;1490;0.09742
-1.31E-06;2.34E-08;-0.01788;-4.47E-04;-0.044674;7.05E-08;-2.63E-07;1500.02;25;1500;0.08377
3.20E-06;-5.72E-08;-0.01788;-4.48E-04;-0.044814;-1.72E-07;6.44E-07;1510.02;25.2;1510;0.06856
7.13E-06;-1.27E-07;-0.01788;-4.49E-04;-0.044904;-3.84E-07;1.43E-06;1520;25.3;1520;0.08597
-1.08E-05;1.94E-07;-0.01788;-4.51E-04;-0.045137;5.83E-07;-2.18E-06;1530.02;25.5;1530;0.09039
-1.31E-06;2.34E-08;-0.01788;-4.50E-04;-0.045029;7.05E-08;-2.63E-07;1540;25.7;1540;0.08047
4.87E-06;-8.71E-08;-0.01788;-4.50E-04;-0.045041;-2.62E-07;9.80E-07;1550;25.8;1550;0.07586
4.00E-06;-7.15E-08;-0.01788;-4.53E-04;-0.045259;-2.15E-07;8.05E-07;1560;26;1560;0.07005
4.07E-06;-7.28E-08;-0.01788;-4.53E-04;-0.045308;-2.19E-07;8.19E-07;1570;26.2;1570;0.07551
2.98E-06;-5.33E-08;-0.01788;-4.53E-04;-0.045259;-1.61E-07;6.00E-07;1580.02;26.3;1580;0.08097
9.09E-06;-1.63E-07;-0.01788;-4.57E-04;-0.045648;-4.90E-07;1.83E-06;1590;26.5;1590;0.06347
7.56E-06;-1.35E-07;-0.01788;-4.57E-04;-0.045733;-4.07E-07;1.52E-06;1600.02;26.7;1600;0.07909
-3.20E-06;5.72E-08;-0.01788;-4.57E-04;-0.045677;1.72E-07;-6.44E-07;1610.01;26.8;1610;0.07429
-6.25E-06;1.12E-07;-0.01788;-4.54E-04;-0.045445;3.37E-07;-1.26E-06;1620.02;27;1620;0.08069
2.84E-06;-5.07E-08;-0.01787;-4.54E-04;-0.045436;-1.53E-07;5.71E-07;1630;27.2;1630;0.06509
-4.29E-06;7.67E-08;-0.01788;-4.54E-04;-0.045419;2.31E-07;-8.63E-07;1640;27.3;1640;0.07962
5.38E-06;-9.62E-08;-0.01788;-4.58E-04;-0.045762;-2.90E-07;1.08E-06;1650;27.5;1650;0.07479
6.47E-06;-1.16E-07;-0.01788;-4.55E-04;-0.045483;-3.49E-07;1.30E-06;1660;27.7;1660;0.08779
-3.35E-06;5.98E-08;-0.01788;-4.55E-04;-0.045491;1.80E-07;-6.73E-07;1670;27.8;1670;0.09955
9.53E-06;-1.70E-07;-0.01788;-4.57E-04;-0.045692;-5.13E-07;1.92E-06;1680.01;28;1680;0.0701
-1.02E-05;1.82E-07;-0.01787;-4.56E-04;-0.045611;5.48E-07;-2.05E-06;1690;28.2;1690;0.07976
-6.69E-06;1.20E-07;-0.01788;-4.60E-04;-0.045954;3.60E-07;-1.35E-06;1700;28.3;1700;0.08383
5.60E-06;-1.00E-07;-0.01787;-4.58E-04;-0.04584;-3.02E-07;1.13E-06;1710;28.5;1710;0.07983
1.96E-06;-3.51E-08;-0.01788;-4.56E-04;-0.045555;-1.06E-07;3.95E-07;1720.02;28.7;1720;0.07559
-1.75E-06;3.12E-08;-0.01788;-4.61E-04;-0.046073;9.40E-08;-3.51E-07;1730;28.8;1730;0.08916
2.40E-06;-4.29E-08;-0.01788;-4.60E-04;-0.046009;-1.29E-07;4.83E-07;1740.01;29;1740;0.07605
-9.31E-06;1.66E-07;-0.01787;-4.53E-04;-0.045285;5.01E-07;-1.87E-06;1749.99;29.2;1750;0.07705
3.42E-06;-6.11E-08;-0.01788;-4.61E-04;-0.046085;-1.84E-07;6.88E-07;1759.99;29.3;1760;0.09408
-5.82E-07;1.04E-08;-0.01788;-4.65E-04;-0.046469;3.13E-08;-1.17E-07;1770.01;29.5;1770;0.09099
-1.16E-05;2.07E-07;-0.01788;-4.57E-04;-0.045709;6.23E-07;-2.33E-06;1779.99;29.7;1780;0.08602
-1.89E-06;3.38E-08;-0.01788;-4.58E-04;-0.045753;1.02E-07;-3.80E-07;1790;29.8;1790;0.08122
9.53E-06;-1.70E-07;-0.01788;-4.65E-04;-0.046535;-5.13E-07;1.92E-06;1799.99;30;1800;0.07835
-1.46E-05;2.61E-07;-0.01788;-4.64E-04;-0.046349;7.87E-07;-2.94E-06;1809.99;30.2;1810;0.0699
5.45E-06;-9.75E-08;-0.01788;-4.61E-04;-0.046108;-2.94E-07;1.10E-06;1819.99;30.3;1820;0.07935
6.76E-06;-1.21E-07;-0.01788;-4.62E-04;-0.046192;-3.64E-07;1.36E-06;1830;30.5;1830;0.08693
-5.60E-06;1.00E-07;-0.01787;-4.66E-04;-0.04657;3.02E-07;-1.13E-06;1840;30.7;1840;0.08636
-4.00E-06;7.15E-08;-0.01788;-4.66E-04;-0.046602;2.15E-07;-8.05E-07;1850.01;30.8;1850;0.08408
-3.27E-06;5.85E-08;-0.01788;-4.60E-04;-0.045986;1.76E-07;-6.58E-07;1860;31;1860;0.08661
-9.02E-06;1.61E-07;-0.01788;-4.63E-04;-0.0463;4.86E-07;-1.81E-06;1870.01;31.2;1870;0.08762
-1.53E-05;2.74E-07;-0.01788;-4.62E-04;-0.046236;8.26E-07;-3.09E-06;1880;31.3;1880;0.08474
6.98E-06;-1.25E-07;-0.01788;-4.60E-04;-0.045983;-3.76E-07;1.40E-06;1890;31.5;1890;0.06839
1.17E-05;-2.09E-07;-0.01788;-4.62E-04;-0.046233;-6.31E-07;2.36E-06;1900;31.7;1900;0.09017
1.67E-06;-2.99E-08;-0.01788;-4.68E-04;-0.046835;-9.01E-08;3.37E-07;1910;31.8;1910;0.06458
-1.38E-06;2.47E-08;-0.01788;-4.68E-04;-0.046806;7.44E-08;-2.78E-07;1920;32;1920;0.07216
3.64E-06;-6.50E-08;-0.01788;-4.70E-04;-0.046954;-1.96E-07;7.32E-07;1930;32.2;1930;0.08392
-2.84E-06;5.07E-08;-0.01787;-4.66E-04;-0.046559;1.53E-07;-5.71E-07;1940;32.3;1940;0.07452
7.27E-07;-1.30E-08;-0.01788;-4.69E-04;-0.046864;-3.92E-08;1.46E-07;1950;32.5;1950;0.06815
-5.74E-06;1.03E-07;-0.01787;-4.71E-04;-0.047103;3.09E-07;-1.16E-06;1960;32.7;1960;0.08748
5.38E-06;-9.62E-08;-0.01788;-4.65E-04;-0.046486;-2.90E-07;1.08E-06;1970;32.8;1970;0.0634
-5.16E-06;9.23E-08;-0.01788;-4.67E-04;-0.046713;2.78E-07;-1.04E-06;1980;33;1980;0.07056
2.18E-07;-3.90E-09;-0.01788;-4.70E-04;-0.047004;-1.18E-08;4.39E-08;1990;33.2;1990;0.0804
-1.96E-06;3.51E-08;-0.01788;-4.71E-04;-0.047085;1.06E-07;-3.95E-07;2000;33.3;2000;0.06945
1.22E-05;-2.18E-07;-0.01788;-4.69E-04;-0.046943;-6.58E-07;2.46E-06;2010;33.5;2010;0.07815
4.73E-06;-8.45E-08;-0.01788;-4.69E-04;-0.046887;-2.55E-07;9.51E-07;2020;33.7;2020;0.07026
-2.18E-06;3.90E-08;-0.01788;-4.72E-04;-0.047219;1.17E-07;-4.39E-07;2030;33.8;2030;0.06435
-6.76E-06;1.21E-07;-0.01788;-4.69E-04;-0.046852;3.64E-07;-1.36E-06;2040;34;2040;0.07613
-3.49E-06;6.24E-08;-0.01788;-4.74E-04;-0.04742;1.88E-07;-7.02E-07;2050;34.2;2050;0.05646
-2.47E-06;4.42E-08;-0.01788;-4.74E-04;-0.047431;1.33E-07;-4.97E-07;2060;34.3;2060;0.07597
2.91E-07;-5.20E-09;-0.01788;-4.70E-04;-0.046983;-1.57E-08;5.85E-08;2070;34.5;2070;0.07795
5.09E-07;-9.10E-09;-0.01788;-4.68E-04;-0.0468;-2.74E-08;1.02E-07;2080;34.7;2080;0.08028
1.62E-05;-2.90E-07;-0.01788;-4.69E-04;-0.046905;-8.73E-07;3.26E-06;2090;34.8;2090;0.07989
6.40E-06;-1.14E-07;-0.01788;-4.75E-04;-0.047489;-3.45E-07;1.29E-06;2100;35;2100;0.0701
1.16E-05;-2.07E-07;-0.01788;-4.77E-04;-0.047661;-6.23E-07;2.33E-06;2110;35.2;2110;0.08499
-2.69E-06;4.81E-08;-0.01788;-4.71E-04;-0.047082;1.45E-07;-5.41E-07;2120;35.3;2120;0.08035
